,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How can the results of empirical studies be made more relevant to industrial users?,0.6384
1,How often are which empirical methods used over time?,What are the common types of empirical methods used in software engineering research?,0.6894
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the current trends in empirical software engineering research publications?,0.574
3, How do the authors justify the lack of a proper study?,How can the quality of empirical studies be balanced with the cost involved in increasing quality?,0.5229
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the current trends in empirical software engineering research publications?,0.5672
5,How many empirical studies are by authors working for large software development companies?,What types of results from empirical software engineering studies are most useful for cumulative research?,0.7117
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How can the industrial relevance of empirical studies in software engineering be evaluated?,0.6348
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""","How can empirical software engineering researchers build on previous research results, including those from other disciplines?",0.5704
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the main considerations when selecting research method and design elements in empirical software engineering studies?,0.722
9,How often are which empirical methods used?,What are the common types of empirical methods used in software engineering research?,0.7507
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How can the results of empirical studies be made more relevant to industrial users?,0.5813
11,How has the proportion of replications evolved over time?,What is the importance of conducting replications in empirical software engineering research?,0.5018
12,How has the use of triangulation for research design evolved over time?,How can mixed methods studies contribute to empirical research synthesis in software engineering?,0.3948
13,How often are those who conduct the studies also the authors of the papers?,What are some examples of systematic procedures for conducting case study research?,0.4242
14,How do the authors justify preventing bias in the study results?,How can researchers avoid drawing incorrect conclusions from empirical software engineering studies?,0.5724
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How can empirical evidence be obtained and interpreted in software engineering research?,0.446
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How can the results of empirical studies be made more relevant to industrial users?,0.5558
17,How often are which statistical methods used?,What are the common types of empirical methods used in software engineering research?,0.5758
18,How has the use of statistical methods evolved over time?,What are the challenges of using statistical methods in empirical software engineering research?,0.5622
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the challenges of using statistical methods in empirical software engineering research?,0.5306
20,How has the definition of the population evolved over time?,What is the significance of defining populations in empirical software engineering studies?,0.483
21,How has the use of power analysis and effect size estimation evolved over time?,How can the results of empirical studies be made more relevant to industrial users?,0.3964
22,How has the reporting of threats to validity evolved over time?,How can the scope of validity of empirical software engineering studies be defined and reported?,0.3957
23,What types of threats to validity do the authors report?,How can researchers avoid drawing incorrect conclusions from empirical software engineering studies?,0.402
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What methods can be used to collect and document theories in software engineering?,0.5078
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What role do case studies play in empirical software engineering research?,0.7059
26,How has the reporting of the subjects evolved over time?,How can the results of empirical studies be made more relevant to industrial users?,0.3777
27,How has the reporting of the objects of study / treatments evolved over time?,What are some examples of systematic procedures for conducting case study research?,0.5088
28,How has the reporting of the tasks evolved over time?,How can empirical studies be conducted to support software process improvement in organizations?,0.4116
29,How has the reporting of the setting evolved over time?,How can the results of empirical studies be made more relevant to industrial users?,0.3503
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How can the results of empirical studies be made more relevant to industrial users?,0.5874
31,How has the the reporting of the population evolved over time?,What is the significance of defining populations in empirical software engineering studies?,0.4136
32,How has the reporting of the context evolved over time?,How can empirical evidence be obtained and interpreted in software engineering research?,0.3381
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How can the results of empirical studies be made more relevant to industrial users?,0.3785
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How can the results of empirical studies be made more relevant to industrial users?,0.33
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How can the results of empirical studies be made more relevant to industrial users?,0.3803
36,Do the authors report the selected context of their study with specific characteristics?,What are some examples of systematic procedures for conducting case study research?,0.5054
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How can the efficiency of research result transfer be improved through collaboration with industry?,0.5397
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How can the results of empirical studies be made more relevant to industrial users?,0.4737
39,How has the reporting of research questions and answers evolved over time?,"How can empirical software engineering researchers build on previous research results, including those from other disciplines?",0.5215
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What are the current trends in empirical software engineering research publications?,0.3914
41,Do the authors use a well defined taxonomy for their research design?,"What are taxonomies, and why are they important in empirical software engineering research?",0.5999
42,Do the authors use other channels to publish their results for making them available to industrial users?,How can the results of empirical studies be made more relevant to industrial users?,0.4696
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the key challenges in identifying and selecting primary studies for systematic reviews in software engineering?,0.7406
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are the key challenges in identifying and selecting primary studies for systematic reviews in software engineering?,0.7099
45,Have the authors done a systematic review of related work?,What are the general procedures for performing systematic reviews in empirical software engineering?,0.5858
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What are the key challenges in identifying and selecting primary studies for systematic reviews in software engineering?,0.6796
47,How many publications are analyzed in (systematic literature) reviews?,What are the key challenges in identifying and selecting primary studies for systematic reviews in software engineering?,0.671
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How can the results of empirical studies be made more relevant to industrial users?,0.5054
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What are the key challenges in identifying and selecting primary studies for systematic reviews in software engineering?,0.6864
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What role do digital libraries play in supporting systematic reviews in software engineering research?,0.514
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What role do digital libraries play in supporting systematic reviews in software engineering research?,0.7029
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What role do digital libraries play in supporting systematic reviews in software engineering research?,0.7412
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How can the quality of empirical studies be balanced with the cost involved in increasing quality?,0.6554
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How can the quality of empirical studies be balanced with the cost involved in increasing quality?,0.6477
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How can the quality of empirical studies be balanced with the cost involved in increasing quality?,0.5796
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How can the quality of empirical studies be balanced with the cost involved in increasing quality?,0.6047
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,How can the scope of validity of empirical software engineering studies be defined and reported?,0.5571
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,What are the common types of empirical methods used in software engineering research?,0.6076
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,What are the common types of empirical methods used in software engineering research?,0.509
60,How many different empirical methods are used per publication?,What are the common types of empirical methods used in software engineering research?,0.7116
61,How has the number of empirical methods used per publication evolved over time?,What are the common types of empirical methods used in software engineering research?,0.666
62,Which methods are used to synthesize evidence from data of different empirical methods?,What are the common types of empirical methods used in software engineering research?,0.6918
63,How many studies incorporate theories?,What methods can be used to collect and document theories in software engineering?,0.5141
64,How has the incorporation of theories in studies evolved over time?,How can the research community collaborate on building and improving theories in software engineering?,0.5205
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",What methods can be used to collect and document theories in software engineering?,0.5089
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How can the research community collaborate on building and improving theories in software engineering?,0.3521
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How can the research community collaborate on building and improving theories in software engineering?,0.3866
68,How many theories from the SE and RE are there?,What methods can be used to collect and document theories in software engineering?,0.415
69,How has the number of theories from SE and RE evolved over time?,How can theories in software engineering be built and tested through empirical methods?,0.4228
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",What are the typical archetype classes used to describe high-level concepts in software engineering research?,0.3395
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,What methods can be used to collect and document theories in software engineering?,0.3433
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How can the research community collaborate on building and improving theories in software engineering?,0.3616
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",What are the implications of the lack of common terminology within the software engineering community for systematic reviews?,0.4244
74,How often are standards used to describe the theories incorporated?,What methods can be used to collect and document theories in software engineering?,0.4933
75,How has the use of standards to describe the theories incorporated evolved over time?,What methods can be used to collect and document theories in software engineering?,0.4184
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,What role do digital libraries play in supporting systematic reviews in software engineering research?,0.5123
