,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the trends in empirical SE research publication over the last decade?,0.6656
1,How often are which empirical methods used over time?,What are the primary empirical research methods used in software engineering?,0.6712
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How many empirical SE studies are needed to cover all important fields?,0.7455
3, How do the authors justify the lack of a proper study?,How can we ensure the robustness and validity of empirical SE studies?,0.4945
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the current trends in publishing empirical SE research?,0.6252
5,How many empirical studies are by authors working for large software development companies?,What is the current state of empirical research in software engineering?,0.7195
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How have empirical research methods in software engineering evolved over the years?,0.6861
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How have empirical research methods in software engineering evolved over the years?,0.5342
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the primary empirical research methods used in software engineering?,0.6856
9,How often are which empirical methods used?,What are the primary empirical research methods used in software engineering?,0.7293
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How have empirical research methods in software engineering evolved over the years?,0.6337
11,How has the proportion of replications evolved over time?,What are the trends in empirical SE research publication over the last decade?,0.3659
12,How has the use of triangulation for research design evolved over time?,What is the role of data triangulation in achieving robust SE research results?,0.7328
13,How often are those who conduct the studies also the authors of the papers?,How many empirical SE studies are needed to cover all important fields?,0.4733
14,How do the authors justify preventing bias in the study results?,How can we reduce biases in empirical SE studies?,0.6797
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How have empirical research methods in software engineering evolved over the years?,0.4418
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How have empirical research methods in software engineering evolved over the years?,0.5789
17,How often are which statistical methods used?,How can statistical methods be improved for better empirical SE studies?,0.5857
18,How has the use of statistical methods evolved over time?,How have empirical research methods in software engineering evolved over the years?,0.6134
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How can statistical methods be improved for better empirical SE studies?,0.5702
20,How has the definition of the population evolved over time?,How have empirical research methods in software engineering evolved over the years?,0.2538
21,How has the use of power analysis and effect size estimation evolved over time?,How do we measure the effect size in empirical SE experiments?,0.5345
22,How has the reporting of threats to validity evolved over time?,What are the common threats to validity in empirical SE studies?,0.6274
23,What types of threats to validity do the authors report?,What are the common threats to validity in empirical SE studies?,0.7127
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do SE empirical studies contribute to theory building?,0.6503
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How have empirical research methods in software engineering evolved over the years?,0.6984
26,How has the reporting of the subjects evolved over time?,What are the trends in empirical SE research publication over the last decade?,0.4634
27,How has the reporting of the objects of study / treatments evolved over time?,How have empirical research methods in software engineering evolved over the years?,0.4928
28,How has the reporting of the tasks evolved over time?,How do empirical studies enhance our understanding of SE processes?,0.4487
29,How has the reporting of the setting evolved over time?,What are the trends in empirical SE research publication over the last decade?,0.4021
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What are the main components of systematic reviews in SE?,0.5022
31,How has the the reporting of the population evolved over time?,What are the trends in empirical SE research publication over the last decade?,0.4293
32,How has the reporting of the context evolved over time?,What is the importance of context in interpreting empirical SE study results?,0.5726
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What is the importance of context in interpreting empirical SE study results?,0.4646
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,What is the importance of context in interpreting empirical SE study results?,0.4151
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,What is the importance of context in interpreting empirical SE study results?,0.4897
36,Do the authors report the selected context of their study with specific characteristics?,What is the importance of context in interpreting empirical SE study results?,0.6357
37,Does the research design allow for efficient reuse of study (results) by other researchers?,What strategies are used for improving the transfer of SE research results to practice?,0.5555
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How do empirical methods contribute to the development of new SE technologies?,0.504
39,How has the reporting of research questions and answers evolved over time?,What are the trends in empirical SE research publication over the last decade?,0.6084
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What are the current trends in publishing empirical SE research?,0.454
41,Do the authors use a well defined taxonomy for their research design?,What are the methodologies used for research synthesis in SE?,0.4416
42,Do the authors use other channels to publish their results for making them available to industrial users?,How do SE researchers collaborate with industrial partners for data collection?,0.5248
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the main components of systematic reviews in SE?,0.682
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are the main components of systematic reviews in SE?,0.6593
45,Have the authors done a systematic review of related work?,What are the main components of systematic reviews in SE?,0.6138
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What are the main components of systematic reviews in SE?,0.6731
47,How many publications are analyzed in (systematic literature) reviews?,What are the main components of systematic reviews in SE?,0.7242
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How do empirical SE studies support the creation of guidelines for practice?,0.5447
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What are the main components of systematic reviews in SE?,0.684
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",How can we increase resources for empirical SE research?,0.4576
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What are the main components of systematic reviews in SE?,0.5506
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the main components of systematic reviews in SE?,0.6113
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How do we define and measure the quality of empirical SE studies?,0.7144
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How do we define and measure the quality of empirical SE studies?,0.6877
