,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How have empirical methods evolved in RE over the past decades?,0.7292
1,How often are which empirical methods used over time?,How have empirical methods evolved in RE over the past decades?,0.8036
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most cited empirical studies in RE?,0.7785
3, How do the authors justify the lack of a proper study?,What are the common pitfalls in designing empirical studies in RE?,0.5524
4,How has the proportion of papers that do not have an empirical study evolved over time?,How have empirical methods evolved in RE over the past decades?,0.618
5,How many empirical studies are by authors working for large software development companies?,How does the empirical research landscape in RE differ from other areas of software engineering?,0.645
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How does the empirical research landscape in RE differ from other areas of software engineering?,0.5758
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How have empirical research methods in RE changed with advancements in technology?,0.5898
8,How do the authors justify the selection and combination of empirical methods and design elements?,How have empirical methods evolved in RE over the past decades?,0.6917
9,How often are which empirical methods used?,How have empirical methods evolved in RE over the past decades?,0.7955
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most cited empirical studies in RE?,0.6705
11,How has the proportion of replications evolved over time?,How are replication studies conducted in RE?,0.5733
12,How has the use of triangulation for research design evolved over time?,What is the role of triangulation in empirical RE research?,0.7949
13,How often are those who conduct the studies also the authors of the papers?,What are the most cited empirical studies in RE?,0.4717
14,How do the authors justify preventing bias in the study results?,How do researchers handle biases in empirical RE studies?,0.7174
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How have empirical methods evolved in RE over the past decades?,0.4713
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How have empirical research methods in RE changed with advancements in technology?,0.6973
17,How often are which statistical methods used?,How is statistical analysis applied in RE empirical studies?,0.6164
18,How has the use of statistical methods evolved over time?,How have empirical methods evolved in RE over the past decades?,0.6812
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the limitations of current empirical research methods in RE?,0.5069
20,How has the definition of the population evolved over time?,How have empirical methods evolved in RE over the past decades?,0.3298
21,How has the use of power analysis and effect size estimation evolved over time?,How have empirical methods evolved in RE over the past decades?,0.4358
22,How has the reporting of threats to validity evolved over time?,What are the main findings from systematic reviews in RE?,0.4297
23,What types of threats to validity do the authors report?,What are the main findings from systematic reviews in RE?,0.5382
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What are the challenges in synthesizing empirical evidence from diverse RE studies?,0.5627
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What role do case studies play in empirical RE research?,0.7349
26,How has the reporting of the subjects evolved over time?,What are the lessons learned from notable empirical studies in RE?,0.4423
27,How has the reporting of the objects of study / treatments evolved over time?,What are the main findings from systematic reviews in RE?,0.5544
28,How has the reporting of the tasks evolved over time?,How do researchers measure the impact of RE tools and techniques empirically?,0.4351
29,How has the reporting of the setting evolved over time?,How do researchers ensure the relevance of empirical findings to real-world RE practices?,0.4268
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What are the main findings from systematic reviews in RE?,0.5488
31,How has the the reporting of the population evolved over time?,How have empirical methods evolved in RE over the past decades?,0.3808
32,How has the reporting of the context evolved over time?,How are empirical findings in RE translated into industry practices?,0.3919
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do researchers address the issue of generalizability in empirical RE studies?,0.3827
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do researchers address the issue of generalizability in empirical RE studies?,0.3663
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do researchers address the issue of generalizability in empirical RE studies?,0.4082
36,Do the authors report the selected context of their study with specific characteristics?,What are the main findings from systematic reviews in RE?,0.5487
37,Does the research design allow for efficient reuse of study (results) by other researchers?,What are the common empirical research designs used in RE?,0.5723
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How have empirical research methods in RE changed with advancements in technology?,0.5432
39,How has the reporting of research questions and answers evolved over time?,What are the trends in publication venues for empirical RE research?,0.5457
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How have empirical methods evolved in RE over the past decades?,0.4469
41,Do the authors use a well defined taxonomy for their research design?,What are the common empirical research designs used in RE?,0.474
42,Do the authors use other channels to publish their results for making them available to industrial users?,How are empirical findings in RE translated into industry practices?,0.4354
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the main findings from systematic reviews in RE?,0.6765
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are the main findings from systematic reviews in RE?,0.6891
45,Have the authors done a systematic review of related work?,What are the main findings from systematic reviews in RE?,0.6759
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What are the main findings from systematic reviews in RE?,0.7444
47,How many publications are analyzed in (systematic literature) reviews?,What are the main findings from systematic reviews in RE?,0.7081
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How are empirical findings in RE translated into industry practices?,0.5626
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What are the main findings from systematic reviews in RE?,0.6743
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",How are empirical research findings integrated into RE textbooks and learning resources?,0.4638
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How are systematic reviews conducted in the context of RE?,0.5691
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the trends in publication venues for empirical RE research?,0.5737
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How is the quality of empirical RE studies assessed?,0.7448
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How is the quality of empirical RE studies assessed?,0.7162
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How is the quality of empirical RE studies assessed?,0.6277
