,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How can empirical research support the generalization of findings beyond original studies?,0.687
1,How often are which empirical methods used over time?,How can the trade-offs among different empirical methods be managed effectively?,0.6908
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the primary goals of empirical SE studies?,0.6801
3, How do the authors justify the lack of a proper study?,How can the applicability of study results be ensured through careful study design?,0.5811
4,How has the proportion of papers that do not have an empirical study evolved over time?,How can empirical research support the generalization of findings beyond original studies?,0.5663
5,How many empirical studies are by authors working for large software development companies?,How can empirical research methods address the specific needs of software engineering practitioners?,0.6781
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How can empirical research methods address the specific needs of software engineering practitioners?,0.5651
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How can empirical research support the generalization of findings beyond original studies?,0.5684
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the most common elements involved in empirical research design?,0.7465
9,How often are which empirical methods used?,How can the trade-offs among different empirical methods be managed effectively?,0.7609
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most common elements involved in empirical research design?,0.6359
11,How has the proportion of replications evolved over time?,How can replications and triangulation of research designs achieve robust results?,0.4019
12,How has the use of triangulation for research design evolved over time?,How can replications and triangulation of research designs achieve robust results?,0.7478
13,How often are those who conduct the studies also the authors of the papers?,What is the role of systematic observation in conducting high-quality case studies?,0.3985
14,How do the authors justify preventing bias in the study results?,What strategies can be employed to avoid biases in empirical research studies?,0.7651
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How can empirical research support the generalization of findings beyond original studies?,0.4492
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How can empirical research methods be used to evaluate new SE technologies in different contexts?,0.5964
17,How often are which statistical methods used?,How have statistical methods been used in empirical Requirements Engineering research?,0.5479
18,How has the use of statistical methods evolved over time?,How have statistical methods been used in empirical Requirements Engineering research?,0.5491
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the implications of using qualitative versus quantitative methods in empirical SE research?,0.5139
20,How has the definition of the population evolved over time?,What factors should be considered when defining the population for empirical SE studies?,0.5271
21,How has the use of power analysis and effect size estimation evolved over time?,Why is it important to conduct power analysis and effect size estimation in empirical studies?,0.8826
22,How has the reporting of threats to validity evolved over time?,What are the common threats to construct validity in empirical research?,0.5886
23,What types of threats to validity do the authors report?,What are the common threats to construct validity in empirical research?,0.6687
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How can empirical research support the generalization of findings beyond original studies?,0.6102
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How can empirical research methods be improved to better support longitudinal case studies?,0.7209
26,How has the reporting of the subjects evolved over time?,How can empirical research support the generalization of findings beyond original studies?,0.4273
27,How has the reporting of the objects of study / treatments evolved over time?,What is the role of systematic observation in conducting high-quality case studies?,0.5554
28,How has the reporting of the tasks evolved over time?,How can empirical research methods be used to develop new process models in SE?,0.4335
29,How has the reporting of the setting evolved over time?,What is the role of systematic observation in conducting high-quality case studies?,0.3913
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How can the applicability of study results be ensured through careful study design?,0.5564
31,How has the the reporting of the population evolved over time?,What factors should be considered when defining the population for empirical SE studies?,0.4806
32,How has the reporting of the context evolved over time?,How can empirical research support the generalization of findings beyond original studies?,0.3949
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What are the benefits of using a diverse set of research methods in SE?,0.4239
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,What are the key characteristics of research designs that contribute to high-quality empirical studies?,0.3759
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,What are the key characteristics of research designs that contribute to high-quality empirical studies?,0.4356
36,Do the authors report the selected context of their study with specific characteristics?,How can the applicability of study results be ensured through careful study design?,0.5632
