,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How can empirical studies be systematically replicated to validate findings?,0.6349
1,How often are which empirical methods used over time?,How does the use of empirical methods vary across different fields of software engineering?,0.7334
2,Which sub-fields of SE and RE do the empirical studies cover over time?,"How should empirical studies report on the actors, technologies, and activities involved?",0.5696
3, How do the authors justify the lack of a proper study?,How can empirical studies be systematically replicated to validate findings?,0.445
4,How has the proportion of papers that do not have an empirical study evolved over time?,How can empirical studies be systematically replicated to validate findings?,0.5345
5,How many empirical studies are by authors working for large software development companies?,How does empirical research influence the development of software engineering technology?,0.7138
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How does empirical research influence the development of software engineering technology?,0.6445
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How can empirical studies be systematically replicated to validate findings?,0.4649
8,How do the authors justify the selection and combination of empirical methods and design elements?,How does the use of empirical methods vary across different fields of software engineering?,0.7407
9,How often are which empirical methods used?,How does the use of empirical methods vary across different fields of software engineering?,0.8017
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the historical trends in the use of empirical methods in software engineering research?,0.6228
11,How has the proportion of replications evolved over time?,How can empirical studies be systematically replicated to validate findings?,0.3574
12,How has the use of triangulation for research design evolved over time?,What are the historical trends in the use of empirical methods in software engineering research?,0.3927
13,How often are those who conduct the studies also the authors of the papers?,"How should empirical studies report on the actors, technologies, and activities involved?",0.405
14,How do the authors justify preventing bias in the study results?,How can researchers avoid biased conclusions in empirical software engineering studies?,0.6755
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How can empirical studies be systematically replicated to validate findings?,0.4855
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the historical trends in the use of empirical methods in software engineering research?,0.5325
17,How often are which statistical methods used?,What are the historical trends in the use of empirical methods in software engineering research?,0.5367
18,How has the use of statistical methods evolved over time?,How have empirical methods evolved in software engineering since the 1970s?,0.6107
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What methods can enhance the communication of empirical research findings to practitioners?,0.4549
20,How has the definition of the population evolved over time?,How have empirical methods evolved in software engineering since the 1970s?,0.2508
21,How has the use of power analysis and effect size estimation evolved over time?,What are the historical trends in the use of empirical methods in software engineering research?,0.381
22,How has the reporting of threats to validity evolved over time?,How should the scope of validity for empirical studies in software engineering be established?,0.4088
23,What types of threats to validity do the authors report?,How should the scope of validity for empirical studies in software engineering be established?,0.4219
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How can synthesized empirical evidence enhance theory building in software engineering?,0.5238
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are the historical trends in the use of empirical methods in software engineering research?,0.6803
26,How has the reporting of the subjects evolved over time?,"How should empirical studies report on the actors, technologies, and activities involved?",0.4606
27,How has the reporting of the objects of study / treatments evolved over time?,How can empirical studies be systematically replicated to validate findings?,0.5186
28,How has the reporting of the tasks evolved over time?,"How should empirical studies report on the actors, technologies, and activities involved?",0.499
29,How has the reporting of the setting evolved over time?,"How should empirical studies report on the actors, technologies, and activities involved?",0.4487
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What are the limitations of current systematic review procedures in software engineering?,0.4682
31,How has the the reporting of the population evolved over time?,"How should empirical studies report on the actors, technologies, and activities involved?",0.3702
32,How has the reporting of the context evolved over time?,"How should empirical studies report on the actors, technologies, and activities involved?",0.3925
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How can empirical software engineering studies address individualized results and contexts?,0.3507
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How can researchers avoid biased conclusions in empirical software engineering studies?,0.3388
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How can empirical software engineering studies address individualized results and contexts?,0.3725
36,Do the authors report the selected context of their study with specific characteristics?,"How should empirical studies report on the actors, technologies, and activities involved?",0.5647
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How can empirical studies be systematically replicated to validate findings?,0.5118
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""","How should empirical studies report on the actors, technologies, and activities involved?",0.4709
39,How has the reporting of research questions and answers evolved over time?,What methods can enhance the communication of empirical research findings to practitioners?,0.4978
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How have empirical methods evolved in software engineering since the 1970s?,0.3756
41,Do the authors use a well defined taxonomy for their research design?,What taxonomies are used to classify software systems in empirical research?,0.5179
42,Do the authors use other channels to publish their results for making them available to industrial users?,What methods can enhance the communication of empirical research findings to practitioners?,0.395
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",How can systematic reviews improve empirical software engineering research?,0.6672
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How can systematic reviews improve empirical software engineering research?,0.6977
45,Have the authors done a systematic review of related work?,How can systematic reviews improve empirical software engineering research?,0.589
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How can systematic reviews improve empirical software engineering research?,0.598
47,How many publications are analyzed in (systematic literature) reviews?,What are the limitations of current systematic review procedures in software engineering?,0.6331
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How can empirical studies in software engineering impact the development of guidelines and policies?,0.5087
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What criteria ensure high-quality systematic reviews in software engineering?,0.5422
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",How can the database and retrieval systems for software engineering research be improved?,0.438
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What are the limitations of current systematic review procedures in software engineering?,0.4676
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What criteria ensure high-quality systematic reviews in software engineering?,0.4851
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,What quality criteria should be used to rate individual empirical studies in software engineering?,0.6853
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,What quality criteria should be used to rate individual empirical studies in software engineering?,0.6558
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How can empirical studies be systematically replicated to validate findings?,0.582
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How can empirical studies be systematically replicated to validate findings?,0.6138
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,What are the common research agendas focused on empirical methods within software engineering?,0.5685
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,What challenges arise from defining constructs like software quality in empirical research?,0.5977
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,What are the best practices for defining constructs and operationalizing measures in software engineering studies?,0.5672
60,How many different empirical methods are used per publication?,How does the use of empirical methods vary across different fields of software engineering?,0.7452
61,How has the number of empirical methods used per publication evolved over time?,How does the use of empirical methods vary across different fields of software engineering?,0.7431
62,Which methods are used to synthesize evidence from data of different empirical methods?,How can results from heterogeneous empirical studies be synthesized?,0.7144
63,How many studies incorporate theories?,How can synthesized empirical evidence enhance theory building in software engineering?,0.5266
64,How has the incorporation of theories in studies evolved over time?,How can synthesized empirical evidence enhance theory building in software engineering?,0.5325
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",What is the importance of theory in empirical software engineering studies?,0.5262
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",What is the importance of theory in empirical software engineering studies?,0.3772
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How can synthesized empirical evidence enhance theory building in software engineering?,0.4315
68,How many theories from the SE and RE are there?,How can synthesized empirical evidence enhance theory building in software engineering?,0.4464
69,How has the number of theories from SE and RE evolved over time?,How can synthesized empirical evidence enhance theory building in software engineering?,0.4784
