,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the use of empirical methods in RE evolved over the past decade?,0.7293
1,How often are which empirical methods used over time?,How has the use of empirical methods in RE evolved over the past decade?,0.8317
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the common research agendas in empirical RE studies?,0.7724
3, How do the authors justify the lack of a proper study?,What are the lessons learned from unsuccessful empirical studies in RE?,0.577
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the publication pattern in empirical RE research evolved?,0.6574
5,How many empirical studies are by authors working for large software development companies?,How is the relevance of empirical studies in RE to practical software development assessed?,0.6843
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical studies help in understanding software engineer behaviors?,0.5795
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the use of empirical methods in RE evolved over the past decade?,0.5533
8,How do the authors justify the selection and combination of empirical methods and design elements?,How has the use of empirical methods in RE evolved over the past decade?,0.7443
9,How often are which empirical methods used?,How has the use of empirical methods in RE evolved over the past decade?,0.8283
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How has the use of empirical methods in RE evolved over the past decade?,0.6738
11,How has the proportion of replications evolved over time?,How are empirical studies in RE addressing the replication crisis?,0.6677
12,How has the use of triangulation for research design evolved over time?,What are the common pitfalls in designing empirical studies in RE?,0.4384
13,How often are those who conduct the studies also the authors of the papers?,How do researchers in RE handle the heterogeneity of study designs?,0.5061
14,How do the authors justify preventing bias in the study results?,How do researchers ensure unbiased results in empirical RE studies?,0.6175
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the use of empirical methods in RE evolved over the past decade?,0.4902
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How has the use of empirical methods in RE evolved over the past decade?,0.5847
17,How often are which statistical methods used?,What are the common statistical methods used in empirical research in RE?,0.7256
18,How has the use of statistical methods evolved over time?,How has the use of empirical methods in RE evolved over the past decade?,0.706
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the common statistical methods used in empirical research in RE?,0.5054
20,How has the definition of the population evolved over time?,How has the use of empirical methods in RE evolved over the past decade?,0.3521
21,How has the use of power analysis and effect size estimation evolved over time?,How has the use of empirical methods in RE evolved over the past decade?,0.4158
