,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What type of empirical SE studies are often more resource-intensive?,0.655
1,How often are which empirical methods used over time?,What are the types of empirical methods commonly used in SE research?,0.7569
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How has the scope of empirical SE topics evolved over time?,0.7463
3, How do the authors justify the lack of a proper study?,How does the relevance of a study’s research setting impact the applicability of its results?,0.5353
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the scope of empirical SE topics evolved over time?,0.5838
5,How many empirical studies are by authors working for large software development companies?,How does the quality of empirical studies impact software development practices in industry?,0.7736
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How does the quality of empirical studies impact software development practices in industry?,0.7019
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the emphasis on empirical research methods in software engineering evolved over time?,0.544
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the common design elements in empirical SE methods to ensure validity?,0.7662
9,How often are which empirical methods used?,What are the types of empirical methods commonly used in SE research?,0.8241
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How is empirical evidence interpreted in SE research?,0.6502
11,How has the proportion of replications evolved over time?,How can empirical SE studies be replicated to enhance reliability?,0.3287
12,How has the use of triangulation for research design evolved over time?,How has the emphasis on empirical research methods in software engineering evolved over time?,0.4344
13,How often are those who conduct the studies also the authors of the papers?,What types of evidence are typically collected in empirical SE studies?,0.4303
14,How do the authors justify preventing bias in the study results?,How do systematic reviews mitigate biases in empirical SE research?,0.6128
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the emphasis on empirical research methods in software engineering evolved over time?,0.4406
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How has the emphasis on empirical research methods in software engineering evolved over time?,0.5717
17,How often are which statistical methods used?,What are the statistical methods commonly used in empirical SE studies?,0.7529
