,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the focus on empirical SE evolved over the past decades?,0.7167
1,How often are which empirical methods used over time?,What types of empirical methods are most commonly used in current SE research?,0.7838
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How has the focus on empirical SE evolved over the past decades?,0.7609
3, How do the authors justify the lack of a proper study?,What are the common threats to the validity of empirical studies in SE?,0.5493
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the focus on empirical SE evolved over the past decades?,0.6221
5,How many empirical studies are by authors working for large software development companies?,How can the relevance of empirical studies to practical software development be increased?,0.7581
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How can the relevance of empirical studies to practical software development be increased?,0.6744
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How can empirical research methods in SE evolve to address future challenges?,0.5697
8,How do the authors justify the selection and combination of empirical methods and design elements?,In what areas of SE are empirical methods underutilized?,0.7096
9,How often are which empirical methods used?,What types of empirical methods are most commonly used in current SE research?,0.8428
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How can empirical research methods in SE evolve to address future challenges?,0.6488
11,How has the proportion of replications evolved over time?,How has the focus on empirical SE evolved over the past decades?,0.3592
12,How has the use of triangulation for research design evolved over time?,What are the common pitfalls in designing and conducting empirical SE studies?,0.3899
13,How often are those who conduct the studies also the authors of the papers?,What are the common threats to the validity of empirical studies in SE?,0.379
14,How do the authors justify preventing bias in the study results?,What are the potential biases in empirical SE studies and how can they be mitigated?,0.664
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How can the reproducibility of empirical studies in software engineering be improved?,0.4735
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How can empirical research methods in SE evolve to address future challenges?,0.6025
17,How often are which statistical methods used?,What are the most common statistical methods used in empirical SE research?,0.7606
18,How has the use of statistical methods evolved over time?,What are the most common statistical methods used in empirical SE research?,0.6321
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the limitations of current empirical methods in SE research?,0.593
20,How has the definition of the population evolved over time?,How has the focus on empirical SE evolved over the past decades?,0.37
21,How has the use of power analysis and effect size estimation evolved over time?,What methods are used to assess the generalizability of empirical SE study findings?,0.3766
22,How has the reporting of threats to validity evolved over time?,What are the common threats to the validity of empirical studies in SE?,0.5673
23,What types of threats to validity do the authors report?,What are the common threats to the validity of empirical studies in SE?,0.6498
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What methods are used to assess the generalizability of empirical SE study findings?,0.5081
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What role do case studies play in empirical SE research?,0.7507
26,How has the reporting of the subjects evolved over time?,How has the focus on empirical SE evolved over the past decades?,0.4807
27,How has the reporting of the objects of study / treatments evolved over time?,How can empirical findings in SE be effectively communicated to practitioners?,0.4615
28,How has the reporting of the tasks evolved over time?,How has the focus on empirical SE evolved over the past decades?,0.4267
29,How has the reporting of the setting evolved over time?,How can empirical findings in SE be effectively communicated to practitioners?,0.407
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What are the most significant contributions from empirical SE research to industrial practice?,0.5269
31,How has the the reporting of the population evolved over time?,How has the focus on empirical SE evolved over the past decades?,0.4208
32,How has the reporting of the context evolved over time?,How has the focus on empirical SE evolved over the past decades?,0.4278
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What makes an empirical study in SE of high quality and high relevance?,0.4666
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,What makes an empirical study in SE of high quality and high relevance?,0.4178
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,What makes an empirical study in SE of high quality and high relevance?,0.4774
36,Do the authors report the selected context of their study with specific characteristics?,What methods are used to assess the generalizability of empirical SE study findings?,0.5386
37,Does the research design allow for efficient reuse of study (results) by other researchers?,What are the best strategies for replicating empirical studies in software engineering?,0.461
