,expertCQs,best_genCQs,best_cos_score
0,What is an interactive computer system?,"What are the key interactive components (e.g., input modes, output modes) in human–computer interaction?",0.6506
1,What is an interactive software system?,"What are the key interactive components (e.g., input modes, output modes) in human–computer interaction?",0.586
2,What is a complex interactive computer system?,"What are the key interactive components (e.g., input modes, output modes) in human–computer interaction?",0.6315
3,What does make up the user interface of an interactive computer system?,"What are the key interactive components (e.g., input modes, output modes) in human–computer interaction?",0.7256
4,What is a User?,"What kinds of user support assistants (e.g., software tools, adaptive strategies) are typically recommended based on user disabilities?",0.3539
5,How can a user interact in human–computer interactions?,"What are the key interactive components (e.g., input modes, output modes) in human–computer interaction?",0.6181
6,"Considering intentionality, how can a user interact with an interactive computer system?",How can context-aware adaptation techniques be applied in interactive systems?,0.5383
7,Why does a user intentionally interact with an interactive computer system?,How do multimodal systems improve user experience in interactive systems compared to unimodal systems?,0.5205
8,What does make up a complex user participation?,How does activity-centered design contribute to the interaction design process?,0.4834
9,What is a human–computer interaction?,"What are the key interactive components (e.g., input modes, output modes) in human–computer interaction?",0.6432
10,"Considering the human–computer interaction, how can a user participation cause another user participation?",What are the main challenges in modeling user profiles for personalized interaction in HCI?,0.4236
11,How is a user input processed by an interactive computer system?,"What are the key interactive components (e.g., input modes, output modes) in human–computer interaction?",0.6399
12,How does a user receive an output from an interactive computer system?,"What are the key interactive components (e.g., input modes, output modes) in human–computer interaction?",0.544
13,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,"What are the key interactive components (e.g., input modes, output modes) in human–computer interaction?",0.6447
14,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,"What are the key interactive components (e.g., input modes, output modes) in human–computer interaction?",0.4233
