,genCQ,expertCQ,cos_score
0,What are the input and output modalities available for human-computer interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6718
1,What are the input and output modalities available for human-computer interaction?,How is a user input processed by an interactive computer system?,0.6217
2,What are the input and output modalities available for human-computer interaction?,What does make up the user interface of an interactive computer system?,0.6089
3,What are the input and output modalities available for human-computer interaction?,How can a user interact in human–computer interactions?,0.6054
4,What are the input and output modalities available for human-computer interaction?,What is a human–computer interaction?,0.5963
5,What are the input and output modalities available for human-computer interaction?,How does a user receive an output from an interactive computer system?,0.5662
6,How can interaction modes be used to support users with varying sensory and motor abilities?,How can a user interact in human–computer interactions?,0.5645
7,What are the input and output modalities available for human-computer interaction?,What is an interactive computer system?,0.5508
8,How can semantic reasoning be applied to infer the most suitable interaction modalities for users?,How can a user interact in human–computer interactions?,0.5438
9,What are the input and output modalities available for human-computer interaction?,What is a complex interactive computer system?,0.5382
10,What are the roles of input and output mediums in an HCI interaction model?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5359
11,What kinds of user characteristics should be included in an HCI interaction ontology for adaptive interfaces?,What does make up the user interface of an interactive computer system?,0.5225
12,How can semantic reasoning be applied to infer the most suitable interaction modalities for users?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5105
13,How can interaction modes be used to support users with varying sensory and motor abilities?,What does make up the user interface of an interactive computer system?,0.4997
14,What are the roles of input and output mediums in an HCI interaction model?,How is a user input processed by an interactive computer system?,0.4824
15,What kinds of user characteristics should be included in an HCI interaction ontology for adaptive interfaces?,How can a user interact in human–computer interactions?,0.4774
16,How can interaction modes be used to support users with varying sensory and motor abilities?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4751
17,How can semantic reasoning be applied to infer the most suitable interaction modalities for users?,Why does a user intentionally interact with an interactive computer system?,0.4693
18,What are the different levels of user capabilities and how do they influence the use of HCI modalities?,What does make up a complex user participation?,0.4661
19,What are the essential components of an interaction ontology in the HCI domain?,What is a human–computer interaction?,0.4653
20,What are the key principles and methodologies for designing adaptive user interfaces using ontologies?,What does make up the user interface of an interactive computer system?,0.4640
21,How can interaction modes be used to support users with varying sensory and motor abilities?,Why does a user intentionally interact with an interactive computer system?,0.4638
22,How can interaction modes be used to support users with varying sensory and motor abilities?,What is a human–computer interaction?,0.4630
23,How do different physical and cognitive disabilities affect interaction modalities in HCI?,What is a human–computer interaction?,0.4623
24,What are the input and output modalities available for human-computer interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4612
25,What are the roles of input and output mediums in an HCI interaction model?,How does a user receive an output from an interactive computer system?,0.4607
26,How can ontologies integrate user preferences and skills into the design of user interfaces?,What does make up the user interface of an interactive computer system?,0.4597
27,What are the input and output modalities available for human-computer interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4562
28,What are the essential components of an interaction ontology in the HCI domain?,What is a complex interactive computer system?,0.4553
29,How do different physical and cognitive disabilities affect interaction modalities in HCI?,How can a user interact in human–computer interactions?,0.4516
30,What are the roles of input and output mediums in an HCI interaction model?,What does make up the user interface of an interactive computer system?,0.4505
31,How can semantic reasoning be applied to infer the most suitable interaction modalities for users?,What does make up the user interface of an interactive computer system?,0.4467
