,genCQ,expertCQ,cos_score
0,How can user characteristics influence the design of an interactive system?,What does make up the user interface of an interactive computer system?,0.7512
1,How can user characteristics influence the design of an interactive system?,Why does a user intentionally interact with an interactive computer system?,0.7026
2,How can user characteristics influence the design of an interactive system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6561
3,How can user characteristics influence the design of an interactive system?,What is an interactive computer system?,0.6537
4,How can user characteristics influence the design of an interactive system?,What is an interactive software system?,0.6172
5,How can user characteristics influence the design of an interactive system?,How can a user interact in human–computer interactions?,0.6153
6,How can user characteristics influence the design of an interactive system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6006
7,How can user characteristics influence the design of an interactive system?,How is a user input processed by an interactive computer system?,0.5992
8,How does an individual's sensory capacity affect their interaction with a computer system?,How can a user interact in human–computer interactions?,0.5926
9,How can user characteristics influence the design of an interactive system?,What is a complex interactive computer system?,0.5869
10,What factors should be considered for providing an adaptive user interface?,What does make up the user interface of an interactive computer system?,0.5806
11,How does an individual's sensory capacity affect their interaction with a computer system?,What does make up the user interface of an interactive computer system?,0.5700
12,How can user characteristics influence the design of an interactive system?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5560
13,How can user characteristics influence the design of an interactive system?,How does a user receive an output from an interactive computer system?,0.5479
14,How does an individual's sensory capacity affect their interaction with a computer system?,What is a human–computer interaction?,0.5295
15,How can user characteristics influence the design of an interactive system?,What does make up a complex user participation?,0.5281
16,How do physical and cognitive disabilities influence the interaction with HCI systems?,How can a user interact in human–computer interactions?,0.5183
17,How do physical and cognitive disabilities influence the interaction with HCI systems?,What is a human–computer interaction?,0.5171
18,What are the different types of interaction modalities used in HCI?,What does make up the user interface of an interactive computer system?,0.5136
19,How does an individual's sensory capacity affect their interaction with a computer system?,What is an interactive computer system?,0.5125
20,How do physical and cognitive disabilities influence the interaction with HCI systems?,What does make up the user interface of an interactive computer system?,0.5107
21,What are the different types of interaction modalities used in HCI?,What is a complex interactive computer system?,0.5079
22,What are the main components of an HCI system?,What is a complex interactive computer system?,0.5056
23,How does an individual's sensory capacity affect their interaction with a computer system?,What is a complex interactive computer system?,0.5021
24,What are the different types of interaction modalities used in HCI?,What is a human–computer interaction?,0.5005
25,How does an individual's sensory capacity affect their interaction with a computer system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4995
26,How does an individual's sensory capacity affect their interaction with a computer system?,Why does a user intentionally interact with an interactive computer system?,0.4978
27,How does an individual's sensory capacity affect their interaction with a computer system?,How is a user input processed by an interactive computer system?,0.4948
28,What is the role of ontologies in the adaptation of user interfaces?,What does make up the user interface of an interactive computer system?,0.4935
29,What are the different types of interaction modalities used in HCI?,How can a user interact in human–computer interactions?,0.4934
30,How do physical and cognitive disabilities influence the interaction with HCI systems?,What is a complex interactive computer system?,0.4910
31,How does an individual's sensory capacity affect their interaction with a computer system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4894
32,How can user characteristics influence the design of an interactive system?,What is a human–computer interaction?,0.4892
33,What are the main components of an HCI system?,What does make up the user interface of an interactive computer system?,0.4873
34,How can user characteristics influence the design of an interactive system?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4867
35,What factors should be considered for providing an adaptive user interface?,How can a user interact in human–computer interactions?,0.4606
36,What are the common challenges in designing multimodal interfaces?,How can a user interact in human–computer interactions?,0.4584
37,What are the common challenges in designing multimodal interfaces?,What does make up the user interface of an interactive computer system?,0.4578
38,How do physical and cognitive disabilities influence the interaction with HCI systems?,Why does a user intentionally interact with an interactive computer system?,0.4573
39,What are the different types of interaction modalities used in HCI?,What is an interactive computer system?,0.4555
40,What are the main components of an HCI system?,What is an interactive computer system?,0.4532
41,How do physical and cognitive disabilities influence the interaction with HCI systems?,What is an interactive computer system?,0.4494
42,How do physical and cognitive disabilities influence the interaction with HCI systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4478
43,How does an individual's sensory capacity affect their interaction with a computer system?,How does a user receive an output from an interactive computer system?,0.4446
44,What are the common challenges in designing multimodal interfaces?,What is a complex interactive computer system?,0.4351
45,How can user characteristics influence the design of an interactive system?,What is a User?,0.4335
46,What factors should be considered for providing an adaptive user interface?,What is an interactive computer system?,0.4277
47,What are the common challenges in designing multimodal interfaces?,What is a human–computer interaction?,0.4269
48,How does an individual's sensory capacity affect their interaction with a computer system?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4264
49,What is the role of ontologies in the adaptation of user interfaces?,What is an interactive software system?,0.4239
50,How does an individual's sensory capacity affect their interaction with a computer system?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4219
51,What factors should be considered for providing an adaptive user interface?,Why does a user intentionally interact with an interactive computer system?,0.4198
52,What factors should be considered for providing an adaptive user interface?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4169
53,What factors should be considered for providing an adaptive user interface?,What is a human–computer interaction?,0.4162
54,What are the main components of an HCI system?,What is a human–computer interaction?,0.4120
55,What is the role of ontologies in the adaptation of user interfaces?,How can a user interact in human–computer interactions?,0.4107
56,What are the different types of interaction modalities used in HCI?,What is an interactive software system?,0.4102
57,How do physical and cognitive disabilities influence the interaction with HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4099
58,How do physical and cognitive disabilities influence the interaction with HCI systems?,How is a user input processed by an interactive computer system?,0.4073
59,What is the role of ontologies in the adaptation of user interfaces?,What is an interactive computer system?,0.4062
60,What factors should be considered for providing an adaptive user interface?,What is a complex interactive computer system?,0.4054
61,How can the performances of various input and output modalities be assessed?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3956
62,How do physical and cognitive disabilities influence the interaction with HCI systems?,What does make up a complex user participation?,0.3930
63,What factors should be considered for providing an adaptive user interface?,How is a user input processed by an interactive computer system?,0.3920
64,What factors should be considered for providing an adaptive user interface?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3889
65,What is the role of ontologies in the adaptation of user interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3862
66,How does an individual's sensory capacity affect their interaction with a computer system?,What is an interactive software system?,0.3852
67,How can reasoning on ontologies improve user interface customization?,What does make up the user interface of an interactive computer system?,0.3850
