,genCQ,expertCQ,cos_score
0,How does multimodal interaction enhance user experience in HCI systems?,How can a user interact in human–computer interactions?,0.6394
1,How does multimodal interaction enhance user experience in HCI systems?,What does make up the user interface of an interactive computer system?,0.5836
2,How does multimodal interaction enhance user experience in HCI systems?,What is a human–computer interaction?,0.5708
3,How does multimodal interaction enhance user experience in HCI systems?,Why does a user intentionally interact with an interactive computer system?,0.5664
4,What role does reasoning play in the adaptation of user interfaces?,What does make up the user interface of an interactive computer system?,0.5630
5,How does multimodal interaction enhance user experience in HCI systems?,What is a complex interactive computer system?,0.5317
6,How can user characteristics influence the selection of interaction modalities?,How can a user interact in human–computer interactions?,0.5200
7,How does multimodal interaction enhance user experience in HCI systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5177
8,How does multimodal interaction enhance user experience in HCI systems?,What is an interactive computer system?,0.5111
9,What role does reasoning play in the adaptation of user interfaces?,How can a user interact in human–computer interactions?,0.5073
10,What role does reasoning play in the adaptation of user interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4991
11,What role does reasoning play in the adaptation of user interfaces?,Why does a user intentionally interact with an interactive computer system?,0.4981
12,How can user characteristics influence the selection of interaction modalities?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4905
13,How can user characteristics influence the selection of interaction modalities?,What does make up the user interface of an interactive computer system?,0.4885
14,How can user characteristics influence the selection of interaction modalities?,Why does a user intentionally interact with an interactive computer system?,0.4808
15,How does multimodal interaction enhance user experience in HCI systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4804
16,How does multimodal interaction enhance user experience in HCI systems?,How is a user input processed by an interactive computer system?,0.4797
17,How does multimodal interaction enhance user experience in HCI systems?,What is an interactive software system?,0.4722
18,How can semantic rules be utilized to personalize user interfaces in HCI?,How can a user interact in human–computer interactions?,0.4687
19,How can user characteristics influence the selection of interaction modalities?,What does make up a complex user participation?,0.4611
20,What role does reasoning play in the adaptation of user interfaces?,What is an interactive software system?,0.4587
21,What role does reasoning play in the adaptation of user interfaces?,How is a user input processed by an interactive computer system?,0.4574
22,What role does reasoning play in the adaptation of user interfaces?,What is an interactive computer system?,0.4556
23,How does multimodal interaction enhance user experience in HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4539
24,How can an HCI system adapt to users with visual impairments?,How can a user interact in human–computer interactions?,0.4500
25,What types of input modalities are supported in HCI systems?,How is a user input processed by an interactive computer system?,0.4364
26,"How are user profiles, including motor and sensory capacities, represented in an HCI ontology?",What does make up the user interface of an interactive computer system?,0.4363
27,What role does reasoning play in the adaptation of user interfaces?,What is a human–computer interaction?,0.4326
28,What types of input modalities are supported in HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4311
29,How can semantic rules be utilized to personalize user interfaces in HCI?,What does make up the user interface of an interactive computer system?,0.4261
30,How can user characteristics influence the selection of interaction modalities?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4258
31,How does multimodal interaction enhance user experience in HCI systems?,What does make up a complex user participation?,0.4258
32,How does multimodal interaction enhance user experience in HCI systems?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4251
33,How can semantic rules be utilized to personalize user interfaces in HCI?,What is a human–computer interaction?,0.4225
34,What are the main components of an HCI ontology?,What is a complex interactive computer system?,0.4178
35,What role does reasoning play in the adaptation of user interfaces?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4175
36,What role does reasoning play in the adaptation of user interfaces?,What is a complex interactive computer system?,0.4156
