,genCQ,expertCQ,cos_score
0,What are the core components of an interactive system in the HCI domain?,What does make up the user interface of an interactive computer system?,0.7228
1,What are the core components of an interactive system in the HCI domain?,What is a complex interactive computer system?,0.7062
2,What are the core components of an interactive system in the HCI domain?,What is an interactive computer system?,0.6944
3,What are the core components of an interactive system in the HCI domain?,What is an interactive software system?,0.6376
4,What are the core components of an interactive system in the HCI domain?,What is a human–computer interaction?,0.5872
5,What types of physical and logical interaction resources exist in HCI?,What is a complex interactive computer system?,0.5828
6,What are the core components of an interactive system in the HCI domain?,How is a user input processed by an interactive computer system?,0.5742
7,What types of physical and logical interaction resources exist in HCI?,What does make up the user interface of an interactive computer system?,0.5658
8,What are the core components of an interactive system in the HCI domain?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5633
9,What types of physical and logical interaction resources exist in HCI?,What is a human–computer interaction?,0.5613
10,What are the different interaction modalities available for HCI systems?,What does make up the user interface of an interactive computer system?,0.5568
11,What are the different interaction modalities available for HCI systems?,What is a complex interactive computer system?,0.5536
12,What are the core components of an interactive system in the HCI domain?,Why does a user intentionally interact with an interactive computer system?,0.5517
13,What are the core components of an interactive system in the HCI domain?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5327
14,What are the core components of an interactive system in the HCI domain?,How can a user interact in human–computer interactions?,0.5280
15,What types of physical and logical interaction resources exist in HCI?,What is an interactive computer system?,0.5259
16,What are the different interaction modalities available for HCI systems?,What is an interactive computer system?,0.5187
17,How is the usability of an interface affected by different user sensory and motor abilities?,What does make up the user interface of an interactive computer system?,0.5159
18,How do input and output modalities differ in HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5158
19,What types of physical and logical interaction resources exist in HCI?,How can a user interact in human–computer interactions?,0.5120
20,How can user characteristics influence the adaptation of interfaces?,What does make up the user interface of an interactive computer system?,0.5099
21,What are the different interaction modalities available for HCI systems?,What is a human–computer interaction?,0.5060
22,What are the different interaction modalities available for HCI systems?,How can a user interact in human–computer interactions?,0.4993
23,What are the implications of multimodality in the design of HCI systems?,What is a complex interactive computer system?,0.4991
24,What are the core components of an interactive system in the HCI domain?,How does a user receive an output from an interactive computer system?,0.4983
25,How is the usability of an interface affected by different user sensory and motor abilities?,How can a user interact in human–computer interactions?,0.4925
26,What types of physical and logical interaction resources exist in HCI?,What is an interactive software system?,0.4720
27,What are the implications of multimodality in the design of HCI systems?,What does make up the user interface of an interactive computer system?,0.4643
28,What role do semantic technologies play in adaptive interfaces?,What does make up the user interface of an interactive computer system?,0.4639
29,What are the different interaction modalities available for HCI systems?,What is an interactive software system?,0.4595
30,What are the implications of multimodality in the design of HCI systems?,What is a human–computer interaction?,0.4496
31,How do input and output modalities differ in HCI systems?,How is a user input processed by an interactive computer system?,0.4477
32,What are the core components of an interactive system in the HCI domain?,What does make up a complex user participation?,0.4441
33,How is the usability of an interface affected by different user sensory and motor abilities?,What is a human–computer interaction?,0.4422
34,What are the main challenges in creating adaptive interfaces for users with disabilities?,What does make up the user interface of an interactive computer system?,0.4415
35,What are the implications of multimodality in the design of HCI systems?,Why does a user intentionally interact with an interactive computer system?,0.4383
36,What are the implications of multimodality in the design of HCI systems?,What is an interactive computer system?,0.4382
37,How do input and output modalities differ in HCI systems?,How does a user receive an output from an interactive computer system?,0.4381
38,How can user characteristics influence the adaptation of interfaces?,How can a user interact in human–computer interactions?,0.4335
39,What are the implications of multimodality in the design of HCI systems?,How can a user interact in human–computer interactions?,0.4332
40,What is the relationship between interaction mode and modalities in HCI?,What does make up the user interface of an interactive computer system?,0.4288
41,What are the different interaction modalities available for HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4228
42,What are the different interaction modalities available for HCI systems?,How is a user input processed by an interactive computer system?,0.4222
43,What are the different interaction modalities available for HCI systems?,Why does a user intentionally interact with an interactive computer system?,0.4184
44,What are the implications of multimodality in the design of HCI systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4184
45,What role do semantic technologies play in adaptive interfaces?,What is a human–computer interaction?,0.4173
46,What are the main challenges in creating adaptive interfaces for users with disabilities?,How can a user interact in human–computer interactions?,0.4171
47,What role do semantic technologies play in adaptive interfaces?,What is a complex interactive computer system?,0.4163
48,What are the different interaction modalities available for HCI systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4145
49,What types of physical and logical interaction resources exist in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4124
50,What role do semantic technologies play in adaptive interfaces?,What is an interactive computer system?,0.4095
51,How can reasoning on ontology improve adaptive user interfaces?,What does make up the user interface of an interactive computer system?,0.4064
52,How can user characteristics influence the adaptation of interfaces?,Why does a user intentionally interact with an interactive computer system?,0.4061
53,How is the usability of an interface affected by different user sensory and motor abilities?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4046
54,How is the usability of an interface affected by different user sensory and motor abilities?,How is a user input processed by an interactive computer system?,0.4027
55,What types of physical and logical interaction resources exist in HCI?,How is a user input processed by an interactive computer system?,0.4025
56,"How can capacities to see, hear, move, and talk be measured and utilized for interface adaptation?",What does make up the user interface of an interactive computer system?,0.4022
57,What role do semantic technologies play in adaptive interfaces?,How can a user interact in human–computer interactions?,0.3988
58,What types of physical and logical interaction resources exist in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3983
59,What is the relationship between interaction mode and modalities in HCI?,What is a complex interactive computer system?,0.3972
60,What role do semantic technologies play in adaptive interfaces?,What is an interactive software system?,0.3956
61,How can user characteristics influence the adaptation of interfaces?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3933
62,What are the core components of an interactive system in the HCI domain?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3930
63,How can user characteristics influence the adaptation of interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3923
64,What types of physical and logical interaction resources exist in HCI?,Why does a user intentionally interact with an interactive computer system?,0.3919
65,What is the relationship between interaction mode and modalities in HCI?,What is a human–computer interaction?,0.3894
66,How can reasoning on ontology improve adaptive user interfaces?,How can a user interact in human–computer interactions?,0.3851
67,How can reasoning on ontology improve adaptive user interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3847
68,How is the usability of an interface affected by different user sensory and motor abilities?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3842
69,What is the relationship between interaction mode and modalities in HCI?,How can a user interact in human–computer interactions?,0.3841
70,What types of physical and logical interaction resources exist in HCI?,What does make up a complex user participation?,0.3832
71,How can ontologies be used to model user profiles in HCI systems?,What is a User?,0.3829
72,How do input and output modalities differ in HCI systems?,What does make up the user interface of an interactive computer system?,0.3827
