,genCQ,expertCQ,cos_score
0,What are the primary modes of interaction between humans and computers?,How can a user interact in human–computer interactions?,0.7809
1,What are the primary modes of interaction between humans and computers?,What is a human–computer interaction?,0.7800
2,What are the primary modes of interaction between humans and computers?,What does make up the user interface of an interactive computer system?,0.6701
3,What are the primary modes of interaction between humans and computers?,What is a complex interactive computer system?,0.6473
4,What different input and output modalities can be used in human-computer interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6364
5,What are the primary modes of interaction between humans and computers?,What is an interactive computer system?,0.6344
6,What are the primary modes of interaction between humans and computers?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5902
7,What are the primary modes of interaction between humans and computers?,Why does a user intentionally interact with an interactive computer system?,0.5884
8,What are the challenges of achieving semantic interoperability in interactive systems?,What is an interactive software system?,0.5877
9,What different input and output modalities can be used in human-computer interaction?,How is a user input processed by an interactive computer system?,0.5870
10,What different input and output modalities can be used in human-computer interaction?,How can a user interact in human–computer interactions?,0.5606
11,What different input and output modalities can be used in human-computer interaction?,What does make up the user interface of an interactive computer system?,0.5523
12,What are the challenges of achieving semantic interoperability in interactive systems?,What is an interactive computer system?,0.5467
13,How can reasoning mechanisms deduce high-level information from raw interaction data in HCI?,How can a user interact in human–computer interactions?,0.5404
14,What different input and output modalities can be used in human-computer interaction?,What is a human–computer interaction?,0.5360
15,What are the primary modes of interaction between humans and computers?,How is a user input processed by an interactive computer system?,0.5318
16,What different input and output modalities can be used in human-computer interaction?,How does a user receive an output from an interactive computer system?,0.5307
17,In what ways can user preferences and expertise be integrated into adaptive user interfaces?,What does make up the user interface of an interactive computer system?,0.5202
18,What are the challenges of achieving semantic interoperability in interactive systems?,What does make up the user interface of an interactive computer system?,0.5180
19,What are the challenges of achieving semantic interoperability in interactive systems?,What is a complex interactive computer system?,0.5169
20,What are the primary modes of interaction between humans and computers?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5149
