,genCQ,expertCQ,cos_score
0,What are the primary components involved in Human-Computer Interaction (HCI)?,What is a human–computer interaction?,0.7372
1,What are the primary components involved in Human-Computer Interaction (HCI)?,How can a user interact in human–computer interactions?,0.6652
2,How can multimodal interfaces enhance user interaction in HCI?,How can a user interact in human–computer interactions?,0.6477
3,What are the primary components involved in Human-Computer Interaction (HCI)?,What does make up the user interface of an interactive computer system?,0.6441
4,What are the primary components involved in Human-Computer Interaction (HCI)?,What is a complex interactive computer system?,0.6262
5,How can multimodal interfaces enhance user interaction in HCI?,What does make up the user interface of an interactive computer system?,0.5828
6,What are the primary components involved in Human-Computer Interaction (HCI)?,What is an interactive computer system?,0.5827
7,How can multimodal interfaces enhance user interaction in HCI?,What is a human–computer interaction?,0.5783
8,What are the main input and output interaction modes in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5609
9,How can multimodal interfaces enhance user interaction in HCI?,Why does a user intentionally interact with an interactive computer system?,0.5279
10,What are the main input and output interaction modes in HCI?,What does make up the user interface of an interactive computer system?,0.5273
11,What are the main input and output interaction modes in HCI?,How is a user input processed by an interactive computer system?,0.5260
12,What are the different types of interaction modalities used in HCI?,What does make up the user interface of an interactive computer system?,0.5136
13,How can multimodal interfaces enhance user interaction in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5094
14,What are the different types of interaction modalities used in HCI?,What is a complex interactive computer system?,0.5079
15,How can multimodal interfaces enhance user interaction in HCI?,What is a complex interactive computer system?,0.5072
16,What are the main input and output interaction modes in HCI?,How does a user receive an output from an interactive computer system?,0.5063
17,What are the main input and output interaction modes in HCI?,What is a complex interactive computer system?,0.5017
18,What are the different types of interaction modalities used in HCI?,What is a human–computer interaction?,0.5005
19,What are the primary components involved in Human-Computer Interaction (HCI)?,How is a user input processed by an interactive computer system?,0.4986
20,What are the primary components involved in Human-Computer Interaction (HCI)?,What is an interactive software system?,0.4979
21,What are the primary components involved in Human-Computer Interaction (HCI)?,Why does a user intentionally interact with an interactive computer system?,0.4957
22,What are the different types of interaction modalities used in HCI?,How can a user interact in human–computer interactions?,0.4934
23,What are the primary components involved in Human-Computer Interaction (HCI)?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4902
24,How does user profile information influence the adaptation of user interfaces in HCI?,What does make up the user interface of an interactive computer system?,0.4893
25,What methods are used to evaluate the usability of adaptive interfaces in HCI?,What does make up the user interface of an interactive computer system?,0.4876
26,What are the primary components involved in Human-Computer Interaction (HCI)?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4849
27,How can multimodal interfaces enhance user interaction in HCI?,What is an interactive computer system?,0.4796
28,What are the primary components involved in Human-Computer Interaction (HCI)?,What does make up a complex user participation?,0.4757
29,What are the main input and output interaction modes in HCI?,What is a human–computer interaction?,0.4744
30,How does the ontology-based modeling approach support adaptive user interface design?,What does make up the user interface of an interactive computer system?,0.4702
31,What are the main input and output interaction modes in HCI?,What is an interactive computer system?,0.4613
32,What are the different types of interaction modalities used in HCI?,What is an interactive computer system?,0.4555
33,What are the primary components involved in Human-Computer Interaction (HCI)?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4551
34,How can multimodal interfaces enhance user interaction in HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4511
35,What are the primary components involved in Human-Computer Interaction (HCI)?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4492
36,How can multimodal interfaces enhance user interaction in HCI?,How is a user input processed by an interactive computer system?,0.4487
37,How can multimodal interfaces enhance user interaction in HCI?,What is an interactive software system?,0.4439
38,What are the main input and output interaction modes in HCI?,How can a user interact in human–computer interactions?,0.4423
39,What types of devices constitute input and output mediums in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4372
40,How does user profile information influence the adaptation of user interfaces in HCI?,How can a user interact in human–computer interactions?,0.4339
41,What methods are used to evaluate the usability of adaptive interfaces in HCI?,How can a user interact in human–computer interactions?,0.4232
42,In what ways can ontologies be used to reason about user characteristics in HCI?,What is a User?,0.4206
43,What methods are used to evaluate the usability of adaptive interfaces in HCI?,What is a human–computer interaction?,0.4163
44,How can multimodal interfaces enhance user interaction in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4103
45,What are the different types of interaction modalities used in HCI?,What is an interactive software system?,0.4102
46,How does user profile information influence the adaptation of user interfaces in HCI?,Why does a user intentionally interact with an interactive computer system?,0.4090
47,In what ways can ontologies be used to reason about user characteristics in HCI?,How can a user interact in human–computer interactions?,0.4085
48,In what ways can ontologies be used to reason about user characteristics in HCI?,What does make up a complex user participation?,0.4070
49,In what ways can ontologies be used to reason about user characteristics in HCI?,What does make up the user interface of an interactive computer system?,0.4062
50,What types of devices constitute input and output mediums in HCI?,How does a user receive an output from an interactive computer system?,0.4013
51,What are the main input and output interaction modes in HCI?,What is an interactive software system?,0.3986
52,What role does user preference play in customizing HCI?,What does make up a complex user participation?,0.3974
53,What types of devices constitute input and output mediums in HCI?,What is a complex interactive computer system?,0.3971
54,What types of devices constitute input and output mediums in HCI?,How is a user input processed by an interactive computer system?,0.3957
55,How can multimodal interfaces enhance user interaction in HCI?,What does make up a complex user participation?,0.3929
56,What methods are used to evaluate the usability of adaptive interfaces in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3924
57,How do context-aware adaptation techniques benefit HCI?,How can a user interact in human–computer interactions?,0.3916
58,What methods are used to evaluate the usability of adaptive interfaces in HCI?,What is a complex interactive computer system?,0.3912
59,In what ways can ontologies be used to reason about user characteristics in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3898
60,What types of devices constitute input and output mediums in HCI?,What does make up the user interface of an interactive computer system?,0.3897
61,What are the primary components involved in Human-Computer Interaction (HCI)?,How does a user receive an output from an interactive computer system?,0.3896
62,What role does user preference play in customizing HCI?,What does make up the user interface of an interactive computer system?,0.3882
63,What strategies are employed to handle redundancy in interaction modalities for accessibility?,How can a user interact in human–computer interactions?,0.3859
64,How does the ontology-based modeling approach support adaptive user interface design?,How can a user interact in human–computer interactions?,0.3819
65,In what ways can ontologies be used to reason about user characteristics in HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3813
66,How does the ontology-based modeling approach support adaptive user interface design?,What is an interactive software system?,0.3794
67,What are the main input and output interaction modes in HCI?,Why does a user intentionally interact with an interactive computer system?,0.3784
68,How can multimodal interfaces enhance user interaction in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3763
69,How does the ontology-based modeling approach support adaptive user interface design?,What is an interactive computer system?,0.3762
70,How does user profile information influence the adaptation of user interfaces in HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3760
71,How does user profile information influence the adaptation of user interfaces in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3721
72,What types of devices constitute input and output mediums in HCI?,What is an interactive computer system?,0.3699
73,What methods are used to evaluate the usability of adaptive interfaces in HCI?,What is an interactive computer system?,0.3692
74,How does the ontology-based modeling approach support adaptive user interface design?,What is a complex interactive computer system?,0.3674
75,What are the different types of interaction modalities used in HCI?,Why does a user intentionally interact with an interactive computer system?,0.3659
76,What are the different types of interaction modalities used in HCI?,What does make up a complex user participation?,0.3653
77,What are the different types of interaction modalities used in HCI?,How is a user input processed by an interactive computer system?,0.3641
78,What types of devices constitute input and output mediums in HCI?,What is a human–computer interaction?,0.3615
79,What are the different types of interaction modalities used in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3612
80,What role does user preference play in customizing HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3607
81,How can multimodal interfaces enhance user interaction in HCI?,How does a user receive an output from an interactive computer system?,0.3599
82,How does the ontology-based modeling approach support adaptive user interface design?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3569
83,How do context-aware adaptation techniques benefit HCI?,Why does a user intentionally interact with an interactive computer system?,0.3531
84,What methods are used to evaluate the usability of adaptive interfaces in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3527
85,What are the different types of interaction modalities used in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3526
86,How does user profile information influence the adaptation of user interfaces in HCI?,What is a human–computer interaction?,0.3505
87,How do context-aware adaptation techniques benefit HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3505
88,How does the ontology-based modeling approach support adaptive user interface design?,What is a human–computer interaction?,0.3501
89,In what ways can ontologies be used to reason about user characteristics in HCI?,Why does a user intentionally interact with an interactive computer system?,0.3498
90,How does user profile information influence the adaptation of user interfaces in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3485
91,What methods are used to evaluate the usability of adaptive interfaces in HCI?,What is an interactive software system?,0.3470
92,What are the main input and output interaction modes in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3466
93,What role does user preference play in customizing HCI?,Why does a user intentionally interact with an interactive computer system?,0.3439
94,How does the ontology-based modeling approach support adaptive user interface design?,How is a user input processed by an interactive computer system?,0.3433
95,How do context-aware adaptation techniques benefit HCI?,What does make up the user interface of an interactive computer system?,0.3428
96,What methods are used to evaluate the usability of adaptive interfaces in HCI?,How is a user input processed by an interactive computer system?,0.3411
97,In what ways can ontologies be used to reason about user characteristics in HCI?,What is an interactive software system?,0.3402
98,In what ways can ontologies be used to reason about user characteristics in HCI?,What is a human–computer interaction?,0.3402
99,What methods are used to evaluate the usability of adaptive interfaces in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3400
100,How does the ontology-based modeling approach support adaptive user interface design?,Why does a user intentionally interact with an interactive computer system?,0.3399
101,How does user profile information influence the adaptation of user interfaces in HCI?,What does make up a complex user participation?,0.3390
102,How does user profile information influence the adaptation of user interfaces in HCI?,How is a user input processed by an interactive computer system?,0.3380
103,What criteria are taken into account when designing an ontology for HCI?,What is a complex interactive computer system?,0.3369
104,What strategies are employed to handle redundancy in interaction modalities for accessibility?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3361
105,What strategies are employed to handle redundancy in interaction modalities for accessibility?,What does make up the user interface of an interactive computer system?,0.3348
106,In what ways can ontologies be used to reason about user characteristics in HCI?,What is an interactive computer system?,0.3322
107,What role does user preference play in customizing HCI?,How can a user interact in human–computer interactions?,0.3314
108,How does the ontology-based modeling approach support adaptive user interface design?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3307
109,How do context-aware adaptation techniques benefit HCI?,What is a human–computer interaction?,0.3301
110,What criteria are taken into account when designing an ontology for HCI?,What is a human–computer interaction?,0.3265
111,What criteria are taken into account when designing an ontology for HCI?,What does make up the user interface of an interactive computer system?,0.3246
112,What role does user preference play in customizing HCI?,What is a human–computer interaction?,0.3207
113,In what ways can ontologies be used to reason about user characteristics in HCI?,What is a complex interactive computer system?,0.3197
114,What strategies are employed to handle redundancy in interaction modalities for accessibility?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3194
115,How does the ontology-based modeling approach support adaptive user interface design?,What does make up a complex user participation?,0.3192
116,How does user profile information influence the adaptation of user interfaces in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3182
117,How do context-aware adaptation techniques benefit HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3164
118,How do context-aware adaptation techniques benefit HCI?,How is a user input processed by an interactive computer system?,0.3135
119,How does the ontology-based modeling approach support adaptive user interface design?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3108
120,What types of devices constitute input and output mediums in HCI?,How can a user interact in human–computer interactions?,0.3105
121,What methods are used to evaluate the usability of adaptive interfaces in HCI?,Why does a user intentionally interact with an interactive computer system?,0.3097
122,What are the main input and output interaction modes in HCI?,What does make up a complex user participation?,0.3042
123,How do context-aware adaptation techniques benefit HCI?,What is a complex interactive computer system?,0.3041
124,How do context-aware adaptation techniques benefit HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3012
125,In what ways can ontologies be used to reason about user characteristics in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3002
126,What are the main input and output interaction modes in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.2997
127,What role does user preference play in customizing HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.2989
128,How does user profile information influence the adaptation of user interfaces in HCI?,What is an interactive computer system?,0.2979
129,In what ways can ontologies be used to reason about user characteristics in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.2969
130,In what ways can ontologies be used to reason about user characteristics in HCI?,How is a user input processed by an interactive computer system?,0.2941
131,What are the different types of interaction modalities used in HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.2933
132,What strategies are employed to handle redundancy in interaction modalities for accessibility?,Why does a user intentionally interact with an interactive computer system?,0.2907
133,How do context-aware adaptation techniques benefit HCI?,What is an interactive software system?,0.2906
134,What methods are used to evaluate the usability of adaptive interfaces in HCI?,How does a user receive an output from an interactive computer system?,0.2890
135,How do context-aware adaptation techniques benefit HCI?,What is an interactive computer system?,0.2885
136,What criteria are taken into account when designing an ontology for HCI?,What is an interactive software system?,0.2881
137,What types of devices constitute input and output mediums in HCI?,What is an interactive software system?,0.2874
138,What are the different types of interaction modalities used in HCI?,How does a user receive an output from an interactive computer system?,0.2868
139,How does user profile information influence the adaptation of user interfaces in HCI?,What is a User?,0.2855
140,How do context-aware adaptation techniques benefit HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.2850
141,How does user profile information influence the adaptation of user interfaces in HCI?,What is a complex interactive computer system?,0.2837
142,What strategies are employed to handle redundancy in interaction modalities for accessibility?,What is a complex interactive computer system?,0.2826
143,What strategies are employed to handle redundancy in interaction modalities for accessibility?,What is an interactive computer system?,0.2818
144,What role does user preference play in customizing HCI?,What is a complex interactive computer system?,0.2804
145,What criteria are taken into account when designing an ontology for HCI?,What is an interactive computer system?,0.2800
146,What strategies are employed to handle redundancy in interaction modalities for accessibility?,What does make up a complex user participation?,0.2784
147,How does the ontology-based modeling approach support adaptive user interface design?,How does a user receive an output from an interactive computer system?,0.2777
148,How do context-aware adaptation techniques benefit HCI?,What does make up a complex user participation?,0.2769
149,In what ways can ontologies be used to reason about user characteristics in HCI?,How does a user receive an output from an interactive computer system?,0.2753
150,How does user profile information influence the adaptation of user interfaces in HCI?,How does a user receive an output from an interactive computer system?,0.2752
151,How does user profile information influence the adaptation of user interfaces in HCI?,What is an interactive software system?,0.2726
152,How does the ontology-based modeling approach support adaptive user interface design?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.2725
153,What role does user preference play in customizing HCI?,What is an interactive computer system?,0.2722
154,What strategies are employed to handle redundancy in interaction modalities for accessibility?,What is a human–computer interaction?,0.2713
155,What criteria are taken into account when designing an ontology for HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.2698
156,What role does user preference play in customizing HCI?,What is an interactive software system?,0.2687
157,What criteria are taken into account when designing an ontology for HCI?,What does make up a complex user participation?,0.2645
158,What methods are used to evaluate the usability of adaptive interfaces in HCI?,What does make up a complex user participation?,0.2640
159,How do sensory impairments affect the selection of HCI modalities?,What is a human–computer interaction?,0.2636
160,What role does user preference play in customizing HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.2616
161,What role does user preference play in customizing HCI?,How is a user input processed by an interactive computer system?,0.2591
162,What strategies are employed to handle redundancy in interaction modalities for accessibility?,How is a user input processed by an interactive computer system?,0.2579
163,What role does user preference play in customizing HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.2515
164,What strategies are employed to handle redundancy in interaction modalities for accessibility?,What is an interactive software system?,0.2487
165,What criteria are taken into account when designing an ontology for HCI?,How can a user interact in human–computer interactions?,0.2461
166,What role does user preference play in customizing HCI?,What is a User?,0.2438
167,What are the main input and output interaction modes in HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.2427
168,How does the ontology-based modeling approach support adaptive user interface design?,What is a User?,0.2427
169,What are the different types of interaction modalities used in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.2383
