,genCQ,expertCQ,cos_score
0,What are the primary empirical research methods used in Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6290
1,What are the primary empirical research methods used in Requirements Engineering studies?,How often are which empirical methods used?,0.6129
2,How are different Requirements Engineering methods evaluated in empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6125
3,How are empirical research findings in Requirements Engineering translated into practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6076
4,What are the primary empirical research methods used in Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5951
5,What are the primary empirical research methods used in Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5917
6,How are empirical research findings in Requirements Engineering translated into practice?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5909
7,What methodologies are commonly used in empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5906
8,What methodologies are commonly used in empirical research in Requirements Engineering?,How often are which empirical methods used?,0.5886
9,What methodologies are commonly used in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5868
10,How do empirical studies address the prioritization of requirements?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5831
11,What role do requirements patterns play in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5736
12,What are the primary empirical research methods used in Requirements Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5703
13,How are Requirements Engineering practices documented and shared in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5699
14,How are different Requirements Engineering methods evaluated in empirical studies?,How many different empirical methods are used per publication?,0.5687
15,What are the primary empirical research methods used in Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5687
16,How do empirical studies handle the evolution of requirements over time?,How has the proportion of empirical studies evolved over time?,0.5653
17,What methodologies are commonly used in empirical research in Requirements Engineering?,How many different empirical methods are used per publication?,0.5641
18,What are the primary empirical research methods used in Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5641
19,What are the primary empirical research methods used in Requirements Engineering studies?,How often are which empirical methods used over time?,0.5630
20,What are the primary empirical research methods used in Requirements Engineering studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5608
21,What are the primary empirical research methods used in Requirements Engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.5602
22,How are requirements documentation practices evaluated in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5560
23,How are empirical research findings in Requirements Engineering translated into practice?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5552
24,How are requirements elicitation techniques evaluated in empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5535
25,How are different Requirements Engineering methods evaluated in empirical studies?,How often are which empirical methods used?,0.5519
26,What methods are used to ensure requirements quality in empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5504
27,What methods are used to ensure requirements quality in empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5501
28,How are different Requirements Engineering methods evaluated in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5486
29,How do empirical studies handle the evolution of requirements over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5482
30,How are Requirements Engineering practices documented and shared in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5457
31,How do empirical findings influence Requirements Engineering theory and practice?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5455
32,How do empirical findings influence Requirements Engineering theory and practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5455
33,What challenges are associated with requirements specification in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5447
34,What role do requirements patterns play in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5445
35,What are the primary empirical research methods used in Requirements Engineering studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5434
36,How do empirical studies address technical debt in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5418
37,What methods are used to ensure requirements quality in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5412
38,How are requirements documentation practices evaluated in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5383
39,How do empirical studies handle the evolution of requirements over time?,How often are which empirical methods used over time?,0.5379
40,What methodologies are commonly used in empirical research in Requirements Engineering?,How often are which empirical methods used over time?,0.5373
41,What are the primary empirical research methods used in Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5368
42,What methodologies are commonly used in empirical research in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5344
43,What methodologies are commonly used in empirical research in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5339
44,How do empirical studies address the integration of Requirements Engineering with DevOps?,How many empirical studies are by authors working for large software development companies?,0.5309
45,How do empirical studies classify and categorize software requirements?,How many empirical studies are by authors working for large software development companies?,0.5307
46,What methodologies are commonly used in empirical research in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5302
47,How do empirical studies handle the evolution of requirements over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5282
48,How are empirical research findings in Requirements Engineering translated into practice?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5258
49,How are empirical research findings in Requirements Engineering translated into practice?,How many empirical studies are by authors working for large software development companies?,0.5255
50,How do empirical findings influence Requirements Engineering theory and practice?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5248
51,How do empirical studies handle the evolution of requirements over time?,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",0.5241
52,What methodologies are commonly used in empirical research in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5231
53,What are the primary empirical research methods used in Requirements Engineering studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5218
54,How do empirical studies address the alignment of requirements with business goals?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5213
55,How do empirical studies address the scalability of Requirements Engineering processes?,How many empirical studies are by authors working for large software development companies?,0.5213
56,How are Requirements Engineering practices documented and shared in empirical research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5210
57,What methods are used to ensure requirements quality in empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5202
58,What methodologies are commonly used in empirical research in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5187
59,How do empirical studies classify and categorize software requirements?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5187
60,How is the success of Requirements Engineering initiatives measured in empirical studies?,How many empirical studies are by authors working for large software development companies?,0.5182
61,What role do requirements patterns play in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5169
62,What methods are used to ensure requirements quality in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5168
63,How do empirical findings influence Requirements Engineering theory and practice?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5164
64,How are requirements documentation practices evaluated in empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5159
65,How are different Requirements Engineering methods evaluated in empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5147
66,How are different Requirements Engineering methods evaluated in empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.5143
67,How do empirical studies address the prioritization of requirements?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5137
68,How are requirements elicitation techniques evaluated in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5134
69,How are requirements documentation practices evaluated in empirical research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5120
70,How do various Requirements Engineering frameworks compare in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5112
