,genCQ,expertCQ,cos_score
0,How do empirical studies compare traditional vs,How has the proportion of empirical studies evolved over time?,0.6193
1,How do empirical studies compare traditional vs,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6127
2,How do empirical studies compare traditional vs,How often are which empirical methods used?,0.6053
3,How do empirical studies compare traditional vs,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5987
4,How do empirical studies compare traditional vs,How often are which empirical methods used over time?,0.5945
5,What are the most frequently cited works in empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5909
6,What approaches are used to document requirements in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5892
7,How do empirical studies compare traditional vs,How has the number of empirical methods used per publication evolved over time?,0.5885
8,How do empirical studies compare traditional vs,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5874
9,How do empirical studies compare traditional vs,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5750
10,How do empirical studies compare traditional vs,How many different empirical methods are used per publication?,0.5708
11,What statistical techniques are commonly employed in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.5702
12,How do case studies contribute to the understanding of Requirements Engineering practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5677
13,How do empirical studies compare traditional vs,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5668
14,How are Requirements Engineering tools evaluated in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5619
15,What approaches are used to document requirements in empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5596
16,How do empirical studies address security and privacy requirements in software?,How many empirical studies are by authors working for large software development companies?,0.5586
17,How do empirical studies compare traditional vs,How do the authors justify the selection and combination of empirical methods and design elements?,0.5567
18,How do empirical studies address scalability in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5556
19,What are the most frequently cited works in empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5545
20,What statistical techniques are commonly employed in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5538
21,What statistical techniques are commonly employed in empirical Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5513
22,What are the most frequently cited works in empirical research in Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5497
23,What approaches are used to document requirements in empirical studies?,How many different empirical methods are used per publication?,0.5495
24,What statistical techniques are commonly employed in empirical Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5491
25,How do empirical studies compare traditional vs,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5489
26,How do empirical studies compare traditional vs,How has the proportion of papers that do not have an empirical study evolved over time?,0.5489
27,What are the most frequently cited works in empirical research in Requirements Engineering?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5429
28,What approaches are used to document requirements in empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5426
29,What statistical techniques are commonly employed in empirical Requirements Engineering studies?,How often are which statistical methods used?,0.5420
30,How are Requirements Engineering tools evaluated in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5400
31,What are the most frequently cited works in empirical research in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5394
32,What are the most frequently cited works in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5392
33,How are Requirements Engineering tools evaluated in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5364
34,How do empirical studies in Requirements Engineering address the validation of their results?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5359
35,What statistical techniques are commonly employed in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5339
36,How do empirical studies compare traditional vs,Which methods are used to synthesize evidence from data of different empirical methods?,0.5335
37,How do empirical studies compare traditional vs,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5332
38,What approaches are used to document requirements in empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5327
39,What statistical techniques are commonly employed in empirical Requirements Engineering studies?,How often are which empirical methods used over time?,0.5322
40,How do empirical studies tackle the integration of Requirements Engineering with DevOps practices?,How many empirical studies are by authors working for large software development companies?,0.5308
41,How do empirical studies address scalability in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5281
42,What approaches are used to document requirements in empirical studies?,How often are which empirical methods used?,0.5265
43,How do empirical studies address scalability in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5262
44,What approaches are used to document requirements in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5247
45,What are the most frequently cited works in empirical research in Requirements Engineering?,How often are which empirical methods used?,0.5240
46,How do empirical studies in Requirements Engineering address the validation of their results?,How many empirical studies are by authors working for large software development companies?,0.5231
47,What are the most frequently cited works in empirical research in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5214
48,What approaches are used to document requirements in empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5186
49,What are the most frequently cited works in empirical research in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5181
50,Who are the leading authors and researchers in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5156
51,How do empirical studies address the role of documentation in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5150
52,What are the most frequently cited works in empirical research in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5148
53,What approaches are used to document requirements in empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5140
54,How do empirical studies compare traditional vs,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5133
55,How do empirical studies address scalability in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5112
56,How do empirical studies address the role of documentation in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5106
57,How do empirical studies address requirements traceability and impact analysis?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5103
58,What approaches are used to document requirements in empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5100
59,How do empirical studies in Requirements Engineering address the validation of their results?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5095
60,What are the most frequently cited works in empirical research in Requirements Engineering?,How often are which empirical methods used over time?,0.5085
61,What statistical techniques are commonly employed in empirical Requirements Engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.5080
62,What statistical techniques are commonly employed in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5074
63,What are the key trends in empirical research in Requirements Engineering over the past decade?,How many empirical studies are by authors working for large software development companies?,0.5054
64,How do empirical studies measure the alignment between requirements and business goals?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5054
65,How do empirical studies address scalability in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5048
66,How do empirical studies compare traditional vs,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5026
67,How do empirical studies address requirements traceability and impact analysis?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5021
68,How do empirical studies compare in-house vs,How often are which empirical methods used?,0.5016
69,How do empirical studies address the role of documentation in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5007
70,How do empirical studies tackle the integration of Requirements Engineering with DevOps practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5004
