,genCQ,expertCQ,cos_score
0,How frequently are case studies used in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7065
1,How are case studies designed in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6595
2,How often are mixed methods used in empirical Requirements Engineering research?,How often are which empirical methods used?,0.6563
3,How do empirical methods differ across various subfields of Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6500
4,How is data triangulation employed in empirical Requirements Engineering studies?,How has the use of triangulation for research design evolved over time?,0.6350
5,How do empirical studies in Requirements Engineering contribute to software project management?,How many empirical studies are by authors working for large software development companies?,0.6294
6,How often are mixed methods used in empirical Requirements Engineering research?,How often are which empirical methods used over time?,0.6272
7,What are the comparative results of using different empirical methods in Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6251
8,How do empirical methods differ across various subfields of Requirements Engineering?,How often are which empirical methods used?,0.6245
9,How do empirical methods differ across various subfields of Requirements Engineering?,How many different empirical methods are used per publication?,0.6198
10,How has the application of empirical methods in Requirements Engineering evolved over time?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6151
11,How frequently are case studies used in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.6128
12,How has the application of empirical methods in Requirements Engineering evolved over time?,How has the number of empirical methods used per publication evolved over time?,0.6028
13,What are the common empirical methods used in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5989
14,What are the common themes in empirical Requirements Engineering research findings?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5956
15,How do empirical studies in Requirements Engineering influence software development lifecycles?,How many empirical studies are by authors working for large software development companies?,0.5949
16,How often are mixed methods used in empirical Requirements Engineering research?,How many different empirical methods are used per publication?,0.5906
17,What are the common empirical methods used in Requirements Engineering research?,How often are which empirical methods used?,0.5894
18,How do empirical methods differ across various subfields of Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5872
19,What methods are used to analyze data in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5866
20,How often are mixed methods used in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5858
21,What methods are used to analyze data in empirical Requirements Engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5828
22,How are empirical research questions formulated in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5820
23,What are the most cited empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5808
24,What are the primary goals of empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5769
25,How is empirical research in Requirements Engineering disseminated through academic publications?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5763
26,How frequently are case studies used in empirical Requirements Engineering research?,How often are which empirical methods used over time?,0.5748
27,How frequently are case studies used in empirical Requirements Engineering research?,How often are which empirical methods used?,0.5741
28,How is empirical research in Requirements Engineering disseminated through academic publications?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5738
29,How has the application of empirical methods in Requirements Engineering evolved over time?,How often are which empirical methods used?,0.5734
30,How are empirical findings in Requirements Engineering applied in practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5717
31,What is the role of empirical research in Requirements Engineering tool development?,How many empirical studies are by authors working for large software development companies?,0.5712
32,What are the comparative results of using different empirical methods in Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5710
33,What are the common empirical methods used in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5709
34,What is the role of empirical research in Requirements Engineering tool development?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5708
35,What are the success stories of implementing empirical research outcomes in industry?,How many empirical studies are by authors working for large software development companies?,0.5708
36,How frequently are surveys used in empirical Requirements Engineering research?,How often are which empirical methods used over time?,0.5704
37,How often are mixed methods used in empirical Requirements Engineering research?,How has the number of empirical methods used per publication evolved over time?,0.5704
38,How has the application of empirical methods in Requirements Engineering evolved over time?,How often are which empirical methods used over time?,0.5698
39,How has the application of empirical methods in Requirements Engineering evolved over time?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5676
40,What are the common themes in empirical Requirements Engineering research findings?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5673
41,How are empirical studies on Requirements Engineering funded and supported?,How many empirical studies are by authors working for large software development companies?,0.5667
