,genCQ,expertCQ,cos_score
0,How frequently are different empirical methods used in Requirements Engineering studies?,How often are which empirical methods used?,0.7169
1,How frequently are different empirical methods used in Requirements Engineering studies?,How often are which empirical methods used over time?,0.6872
2,How diverse are the empirical studies in terms of their application domains?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6682
3,How frequently are different empirical methods used in Requirements Engineering studies?,How many different empirical methods are used per publication?,0.6670
4,How frequently are different empirical methods used in Requirements Engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.6596
5,How are empirical research methods categorized in Requirements Engineering literature?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6433
6,How frequently are different empirical methods used in Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6410
7,How diverse are the empirical studies in terms of their application domains?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6314
8,How diverse are the empirical studies in terms of their application domains?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6222
9,What are the key messages from systematic reviews in Requirements Engineering research?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6218
10,How are empirical research methods categorized in Requirements Engineering literature?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6215
11,What types of case studies are prevalent in Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6177
12,How are empirical research methods categorized in Requirements Engineering literature?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6168
13,How do empirical studies in Requirements Engineering impact software project outcomes?,How many empirical studies are by authors working for large software development companies?,0.6158
14,How diverse are the empirical studies in terms of their application domains?,How many different empirical methods are used per publication?,0.6135
15,How diverse are the empirical studies in terms of their application domains?,How has the proportion of empirical studies evolved over time?,0.6050
16,How diverse are the empirical studies in terms of their application domains?,How often are which empirical methods used?,0.6036
17,How diverse are the empirical studies in terms of their application domains?,How has the number of empirical methods used per publication evolved over time?,0.6030
18,How diverse are the empirical studies in terms of their application domains?,How many empirical studies are by authors working for large software development companies?,0.6019
19,What are the key messages from systematic reviews in Requirements Engineering research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6003
20,How frequently are different empirical methods used in Requirements Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6002
21,What are the key messages from systematic reviews in Requirements Engineering research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5927
22,What are the key messages from systematic reviews in Requirements Engineering research?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.5875
23,How are empirical research methods categorized in Requirements Engineering literature?,How many different empirical methods are used per publication?,0.5875
24,How do empirical studies address the scalability of Requirements Engineering methods?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5846
25,How frequently are different empirical methods used in Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5841
26,How diverse are the empirical studies in terms of their application domains?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5840
27,What are the main objectives pursued in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5838
28,How frequently are different empirical methods used in Requirements Engineering studies?,How often are which statistical methods used?,0.5830
29,What are the most cited empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5808
30,What are the key messages from systematic reviews in Requirements Engineering research?,How many publications are analyzed in (systematic literature) reviews?,0.5793
31,How are empirical research methods categorized in Requirements Engineering literature?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5778
32,How is the feasibility of Requirements Engineering methods evaluated empirically?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5756
33,How are empirical research methods categorized in Requirements Engineering literature?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5728
34,How do empirical studies in Requirements Engineering typically report their findings?,How many empirical studies are by authors working for large software development companies?,0.5720
35,How diverse are the empirical studies in terms of their application domains?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5706
36,How are empirical research methods categorized in Requirements Engineering literature?,How often are which empirical methods used?,0.5704
37,Which Requirement Engineering methods have shown the highest effectiveness in empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5701
38,How frequently are different empirical methods used in Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5691
39,What are the key messages from systematic reviews in Requirements Engineering research?,Have the authors done a systematic review of related work?,0.5658
40,How frequently are different empirical methods used in Requirements Engineering studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5629
41,How are empirical research methods categorized in Requirements Engineering literature?,How has the number of empirical methods used per publication evolved over time?,0.5619
42,How diverse are the empirical studies in terms of their application domains?,How often are which empirical methods used over time?,0.5586
43,What impact has Requirements Engineering research had on software development practices?,How many empirical studies are by authors working for large software development companies?,0.5566
44,How frequently are different empirical methods used in Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5558
