,genCQ,expertCQ,cos_score
0,Which research methods are most commonly used in empirical studies within requirements engineering?,How often are which empirical methods used?,0.6103
1,How is the quality of requirements typically measured in empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5996
2,Which research methods are most commonly used in empirical studies within requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5959
3,Which research methods are most commonly used in empirical studies within requirements engineering?,How many different empirical methods are used per publication?,0.5837
4,Which research methods are most commonly used in empirical studies within requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5733
5,How is the quality of requirements typically measured in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5723
6,Which research methods are most commonly used in empirical studies within requirements engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5701
7,Which research methods are most commonly used in empirical studies within requirements engineering?,How often are which empirical methods used over time?,0.5700
8,Which research methods are most commonly used in empirical studies within requirements engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5654
9,What are the most cited empirical studies in the field of requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5571
10,Which research methods are most commonly used in empirical studies within requirements engineering?,How has the number of empirical methods used per publication evolved over time?,0.5520
11,How has the focus of empirical research in requirements engineering evolved over the past decades?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5438
12,Which research methods are most commonly used in empirical studies within requirements engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5401
13,Which research methods are most commonly used in empirical studies within requirements engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5378
14,Which research methods are most commonly used in empirical studies within requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5340
15,How is the quality of requirements typically measured in empirical studies?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.5339
16,Which research methods are most commonly used in empirical studies within requirements engineering?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5304
17,What are the most cited empirical studies in the field of requirements engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5270
18,How is the quality of requirements typically measured in empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5260
19,How is the quality of requirements typically measured in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5246
20,Which research methods are most commonly used in empirical studies within requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5243
21,How is the quality of requirements typically measured in empirical studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5218
22,Which research methods are most commonly used in empirical studies within requirements engineering?,How often are which statistical methods used?,0.5201
23,How has the focus of empirical research in requirements engineering evolved over the past decades?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5194
24,How has the focus of empirical research in requirements engineering evolved over the past decades?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5121
25,Which research methods are most commonly used in empirical studies within requirements engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5116
26,What are the most cited empirical studies in the field of requirements engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5070
27,How has the focus of empirical research in requirements engineering evolved over the past decades?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5061
28,What are the most cited empirical studies in the field of requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5048
29,Which requirements engineering processes are considered most effective according to empirical data?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5025
30,Which research methods are most commonly used in empirical studies within requirements engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5023
31,How has the focus of empirical research in requirements engineering evolved over the past decades?,How many empirical studies are by authors working for large software development companies?,0.5021
32,How are requirements engineering standards evolving?,How has the use of standards to describe the theories incorporated evolved over time?,0.4996
33,What are the most cited empirical studies in the field of requirements engineering?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.4995
34,What are the most cited empirical studies in the field of requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4966
35,Which requirements engineering processes are considered most effective according to empirical data?,How often are which empirical methods used?,0.4930
36,How is the quality of requirements typically measured in empirical studies?,How many empirical studies are by authors working for large software development companies?,0.4906
37,How is the quality of requirements typically measured in empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.4871
38,What are the trends in requirements engineering research publication over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4796
39,Which requirements engineering processes are considered most effective according to empirical data?,How many different empirical methods are used per publication?,0.4790
40,What are the most cited empirical studies in the field of requirements engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.4782
41,How has the focus of empirical research in requirements engineering evolved over the past decades?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4782
42,How has the focus of empirical research in requirements engineering evolved over the past decades?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.4756
43,What are the most cited empirical studies in the field of requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.4741
44,What are the trends in requirements engineering research publication over the years?,How has the reporting of research questions and answers evolved over time?,0.4714
45,What are the most cited empirical studies in the field of requirements engineering?,How has the number of empirical methods used per publication evolved over time?,0.4710
46,Which requirements engineering processes are considered most effective according to empirical data?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4708
47,What are the most cited empirical studies in the field of requirements engineering?,How has the proportion of empirical studies evolved over time?,0.4708
48,How has the focus of empirical research in requirements engineering evolved over the past decades?,How has the proportion of empirical studies evolved over time?,0.4704
49,How has the focus of empirical research in requirements engineering evolved over the past decades?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4691
50,How has the focus of empirical research in requirements engineering evolved over the past decades?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4681
51,How has the focus of empirical research in requirements engineering evolved over the past decades?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.4679
52,What are the trends in requirements engineering research publication over the years?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4674
53,How is the quality of requirements typically measured in empirical studies?,How often are which empirical methods used?,0.4668
54,How do regulatory frameworks shape requirements engineering practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4658
55,How is the ROI of requirements engineering activities measured?,How many empirical studies are by authors working for large software development companies?,0.4653
56,What are the most cited empirical studies in the field of requirements engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4629
57,How is the ROI of requirements engineering activities measured?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4592
58,Which research methods are most commonly used in empirical studies within requirements engineering?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.4580
