,genCQ,expertCQ,cos_score
0,What are the patterns and trends observed in the empirical research publications over time?,How has the proportion of empirical studies evolved over time?,0.7602
1,What are the patterns and trends observed in the empirical research publications over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7574
2,What are the patterns and trends observed in the empirical research publications over time?,How has the number of empirical methods used per publication evolved over time?,0.7276
3,What are the patterns and trends observed in the empirical research publications over time?,How has the proportion of papers that do not have an empirical study evolved over time?,0.7222
4,What patterns are observed in the empirical research themes over the past years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7212
5,What patterns are observed in the empirical research themes over the past years?,How has the proportion of empirical studies evolved over time?,0.7074
6,What are the patterns and trends observed in the empirical research publications over time?,How has the reporting of research questions and answers evolved over time?,0.6885
7,How are systematic literature reviews conducted in the context of empirical Requirements Engineering research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6862
8,What are the patterns and trends observed in the empirical research publications over time?,How often are which empirical methods used over time?,0.6807
9,What are the patterns and trends observed in the empirical research publications over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6791
10,How are systematic literature reviews conducted in the context of empirical Requirements Engineering research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6630
11,What are the patterns and trends observed in the empirical research publications over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6611
12,What patterns are observed in the empirical research themes over the past years?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6609
13,How often are mixed methods used in empirical Requirements Engineering research?,How often are which empirical methods used?,0.6563
14,What role does case study research play in empirical Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6547
15,What are the patterns and trends observed in the empirical research publications over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6500
16,What patterns are observed in the empirical research themes over the past years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6498
17,What are the patterns and trends observed in the empirical research publications over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6492
18,How does empirical research contribute to the definition of requirements specifications?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6312
19,What patterns are observed in the empirical research themes over the past years?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6301
20,Which empirical research methods are most commonly used in the field of Requirements Engineering?,How often are which empirical methods used?,0.6277
21,How often are mixed methods used in empirical Requirements Engineering research?,How often are which empirical methods used over time?,0.6272
22,How are systematic literature reviews conducted in the context of empirical Requirements Engineering research?,How many publications are analyzed in (systematic literature) reviews?,0.6251
23,What are the patterns and trends observed in the empirical research publications over time?,How has the reporting of the objects of study / treatments evolved over time?,0.6250
24,What are the patterns and trends observed in the empirical research publications over time?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6213
25,What patterns are observed in the empirical research themes over the past years?,How often are which empirical methods used over time?,0.6169
