,genCQ,expertCQ,cos_score
0,How do systematic literature reviews contribute to empirical research in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6902
1,What role does case study research play in empirical Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6547
2,How do systematic literature reviews contribute to empirical research in Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6483
3,How do systematic literature reviews contribute to empirical research in Requirements Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.6345
4,How frequently are mixed methods used in empirical research in Requirements Engineering?,How often are which empirical methods used?,0.6309
5,How is empirical research data typically presented in Requirements Engineering publications?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6255
6,How is empirical research data typically presented in Requirements Engineering publications?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6064
7,How frequently are mixed methods used in empirical research in Requirements Engineering?,How often are which empirical methods used over time?,0.6056
8,How do systematic literature reviews contribute to empirical research in Requirements Engineering?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.5991
9,What are the common themes in empirical research papers in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5971
10,How are empirical research frameworks designed in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5930
11,How do systematic literature reviews contribute to empirical research in Requirements Engineering?,Have the authors done a systematic review of related work?,0.5928
12,Which methodologies are predominantly used in empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5909
13,How do empirical studies measure the effectiveness of Requirements Engineering methods?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5858
14,How is the success of Requirements Engineering projects measured in empirical studies?,How many empirical studies are by authors working for large software development companies?,0.5805
15,What are the most frequent objectives of empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5790
16,How is empirical research data typically presented in Requirements Engineering publications?,How many empirical studies are by authors working for large software development companies?,0.5769
17,How frequently are mixed methods used in empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5764
18,How are the limitations of empirical research studies in Requirements Engineering documented?,How many empirical studies are by authors working for large software development companies?,0.5764
19,How do systematic literature reviews contribute to empirical research in Requirements Engineering?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.5764
20,How is empirical research in Requirements Engineering used to develop new theories?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5750
21,What are the primary sources of data in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5746
22,What types of empirical evidence are typically sought in Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5717
23,How are qualitative and quantitative data integrated in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5709
24,Which methodologies are predominantly used in empirical research in Requirements Engineering?,How often are which empirical methods used?,0.5705
25,How has the application of empirical research in Requirements Engineering changed over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5701
26,What are the contributing factors to the success of empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5653
27,What are the common themes in empirical research papers in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5641
28,What are the most cited empirical research papers in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5641
29,Which methodologies are predominantly used in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5634
30,What methodologies are emerging in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5621
31,What methodologies are emerging in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5607
32,How frequently are mixed methods used in empirical research in Requirements Engineering?,How many different empirical methods are used per publication?,0.5598
33,How is empirical research data typically presented in Requirements Engineering publications?,How has the number of empirical methods used per publication evolved over time?,0.5590
34,What is the role of empirical research in shaping Requirements Engineering standards?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5582
35,How are empirical research frameworks designed in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5581
36,What are the common themes in empirical research papers in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5580
37,How is empirical research in Requirements Engineering used to develop new theories?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5552
38,Which methodologies are predominantly used in empirical research in Requirements Engineering?,How many different empirical methods are used per publication?,0.5551
39,What are the metrics for assessing the impact of empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5543
40,How is empirical research in Requirements Engineering disseminated to practitioners?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5541
41,How frequently are mixed methods used in empirical research in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5539
42,How is empirical research data typically presented in Requirements Engineering publications?,How many different empirical methods are used per publication?,0.5536
43,How frequently are mixed methods used in empirical research in Requirements Engineering?,How often are which statistical methods used?,0.5527
44,What are the most cited empirical research papers in Requirements Engineering?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5519
45,What are the methods for synthesizing empirical research findings in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5518
46,How is empirical research data typically presented in Requirements Engineering publications?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5513
47,How are qualitative and quantitative data integrated in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5511
48,How is empirical research in Requirements Engineering used to develop new theories?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5510
49,What are the trends in funding for empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5508
