,genCQ,expertCQ,cos_score
0,What are the most frequently used research methods in empirical Requirements Engineering?,How often are which empirical methods used?,0.6579
1,How has the number of studies in Requirements Engineering evolved over the years?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6218
2,What are the most frequently used research methods in empirical Requirements Engineering?,How often are which empirical methods used over time?,0.6206
3,What are the most frequently used research methods in empirical Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6109
4,What are the most frequently used research methods in empirical Requirements Engineering?,How many different empirical methods are used per publication?,0.5990
5,What are the most frequently used research methods in empirical Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5858
6,How has the number of studies in Requirements Engineering evolved over the years?,How has the proportion of empirical studies evolved over time?,0.5674
7,What are the most frequently used research methods in empirical Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5657
8,What are the most frequently used research methods in empirical Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5580
9,What are the most frequently used research methods in empirical Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5536
10,How has the number of studies in Requirements Engineering evolved over the years?,How many empirical studies are by authors working for large software development companies?,0.5532
11,How has the number of studies in Requirements Engineering evolved over the years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5420
12,What are the most frequently used research methods in empirical Requirements Engineering?,How often are which statistical methods used?,0.5392
13,What are the most researched topics in empirical Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5361
14,What are the most researched topics in empirical Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5354
15,What are the most frequently used research methods in empirical Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5331
16,What are the most frequently used research methods in empirical Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5308
17,What are the most frequently used research methods in empirical Requirements Engineering?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5178
18,What are the most frequently used research methods in empirical Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5144
19,What are the key challenges identified in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5142
20,What are the most frequently used research methods in empirical Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5097
21,What are the most frequently used research methods in empirical Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5093
22,How has the number of studies in Requirements Engineering evolved over the years?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5092
23,How has the number of studies in Requirements Engineering evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5046
24,How has the focus of Requirements Engineering research shifted over time?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5036
25,What are the most frequently used research methods in empirical Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5022
26,How has the number of studies in Requirements Engineering evolved over the years?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.4968
27,What are the key research gaps in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.4967
28,What are the most researched topics in empirical Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4946
29,How has the focus of Requirements Engineering research shifted over time?,How has the reporting of research questions and answers evolved over time?,0.4906
30,What are the most researched topics in empirical Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.4901
31,What are the key research gaps in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4892
32,How has the number of studies in Requirements Engineering evolved over the years?,How has the number of empirical methods used per publication evolved over time?,0.4851
33,How has the number of studies in Requirements Engineering evolved over the years?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.4833
34,What are the key challenges identified in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.4831
35,How has the focus of Requirements Engineering research shifted over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.4771
36,How has the number of studies in Requirements Engineering evolved over the years?,How has the reporting of the objects of study / treatments evolved over time?,0.4771
37,What are the key research gaps in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4769
38,What are the key challenges identified in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4759
39,How has the number of studies in Requirements Engineering evolved over the years?,How has the reporting of research questions and answers evolved over time?,0.4731
40,What are the key research gaps in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.4716
41,What are the most researched topics in empirical Requirements Engineering?,How often are which empirical methods used?,0.4709
42,How has the focus of Requirements Engineering research shifted over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.4692
43,What are the most researched topics in empirical Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4670
44,What are the most researched topics in empirical Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.4641
45,What are the most researched topics in empirical Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.4632
46,What are the most researched topics in empirical Requirements Engineering?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.4626
47,How has the number of studies in Requirements Engineering evolved over the years?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4620
48,What is the impact of technological advancements on Requirements Engineering practices?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4618
49,How has the focus of Requirements Engineering research shifted over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4617
50,How has the number of studies in Requirements Engineering evolved over the years?,How has the reporting of the tasks evolved over time?,0.4591
51,What are the key challenges identified in empirical Requirements Engineering research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4589
52,What are the most frequently used research methods in empirical Requirements Engineering?,How has the proportion of empirical studies evolved over time?,0.4579
53,How has the number of studies in Requirements Engineering evolved over the years?,How has the reporting of the subjects evolved over time?,0.4579
54,What are the key research gaps in empirical Requirements Engineering studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4570
55,What are the key research gaps in empirical Requirements Engineering studies?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4548
56,How has the number of studies in Requirements Engineering evolved over the years?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.4526
57,How has the focus of Requirements Engineering research shifted over time?,How has the reporting of the tasks evolved over time?,0.4497
58,How does Requirements Engineering contribute to innovation in software projects?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4492
59,How does Requirements Engineering contribute to innovation in software projects?,How many empirical studies are by authors working for large software development companies?,0.4491
60,What are the key challenges identified in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.4490
61,How has the number of studies in Requirements Engineering evolved over the years?,How has the incorporation of theories in studies evolved over time?,0.4463
62,How has the number of studies in Requirements Engineering evolved over the years?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.4447
63,What are the key research gaps in empirical Requirements Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.4441
64,What are the most researched topics in empirical Requirements Engineering?,How many different empirical methods are used per publication?,0.4417
65,What are the most cited papers in Requirements Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.4409
66,What are the success factors in Requirements Engineering projects?,How many empirical studies are by authors working for large software development companies?,0.4396
67,How has the number of studies in Requirements Engineering evolved over the years?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.4390
68,What are the key research gaps in empirical Requirements Engineering studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.4382
69,What are the latest trends in Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.4381
70,What are the most frequently used research methods in empirical Requirements Engineering?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.4372
71,What are the most cited papers in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4348
72,How has the number of studies in Requirements Engineering evolved over the years?,How has the use of statistical methods evolved over time?,0.4343
73,What are the most cited papers in Requirements Engineering?,How has the proportion of papers that do not have an empirical study evolved over time?,0.4341
74,What are the most frequently used research methods in empirical Requirements Engineering?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.4339
75,How has the number of studies in Requirements Engineering evolved over the years?,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",0.4336
76,How has the number of studies in Requirements Engineering evolved over the years?,How many studies incorporate theories?,0.4317
77,How has the number of studies in Requirements Engineering evolved over the years?,How has the number of theories from SE and RE evolved over time?,0.4304
78,What are the latest trends in Requirements Engineering research?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4298
79,What are the most researched topics in empirical Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.4287
80,How has the focus of Requirements Engineering research shifted over time?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.4287
81,What are the most researched topics in empirical Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.4286
82,What is the impact of technological advancements on Requirements Engineering practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.4253
83,How do Requirements Engineering practices differ between small and large organizations?,How many empirical studies are by authors working for large software development companies?,0.4252
84,How has the focus of Requirements Engineering research shifted over time?,How has the proportion of empirical studies evolved over time?,0.4250
85,What are the most cited papers in Requirements Engineering?,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",0.4245
86,What is the impact of technological advancements on Requirements Engineering practices?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.4238
87,How has the focus of Requirements Engineering research shifted over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.4237
88,What are the most frequently used research methods in empirical Requirements Engineering?,How has the proportion of papers that do not have an empirical study evolved over time?,0.4235
89,What are the most researched topics in empirical Requirements Engineering?,How often are which empirical methods used over time?,0.4231
90,What are the most researched topics in empirical Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.4225
91,What are the most frequently used research methods in empirical Requirements Engineering?,How has the use of statistical methods evolved over time?,0.4219
92,What are the most cited papers in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.4209
93,How has the focus of Requirements Engineering research shifted over time?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4183
94,What are the most frequently used research methods in empirical Requirements Engineering?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.4182
95,How has the number of studies in Requirements Engineering evolved over the years?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.4177
96,What is the impact of technological advancements on Requirements Engineering practices?,How many empirical studies are by authors working for large software development companies?,0.4177
97,What are the most frequently used research methods in empirical Requirements Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.4169
98,How are customer requirements transformed into technical specifications?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4157
99,What are the most researched topics in empirical Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.4148
100,How has the number of studies in Requirements Engineering evolved over the years?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4140
101,How has the number of studies in Requirements Engineering evolved over the years?,How often are which empirical methods used over time?,0.4139
102,What are the most frequently used research methods in empirical Requirements Engineering?,Do the authors use a well defined taxonomy for their research design?,0.4133
103,What are the key research gaps in empirical Requirements Engineering studies?,How has the proportion of papers that do not have an empirical study evolved over time?,0.4127
104,How has the focus of Requirements Engineering research shifted over time?,How has the reporting of the subjects evolved over time?,0.4123
105,What are the latest trends in Requirements Engineering research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4112
106,How has the focus of Requirements Engineering research shifted over time?,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",0.4101
107,What are the most cited papers in Requirements Engineering?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.4100
108,How does the size of the project affect Requirements Engineering activities?,How many empirical studies are by authors working for large software development companies?,0.4099
109,What are the key performance indicators for Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4097
110,How are customer requirements transformed into technical specifications?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4097
111,How has the number of studies in Requirements Engineering evolved over the years?,How many publications are analyzed in (systematic literature) reviews?,0.4095
112,What are the key research gaps in empirical Requirements Engineering studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.4093
113,What are the latest trends in Requirements Engineering research?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.4080
114,Which countries contribute the most to Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.4073
115,How do Requirements Engineering practices evolve during the project lifecycle?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4072
116,What are the common tools and techniques used in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4050
117,What are the key research gaps in empirical Requirements Engineering studies?,How has the proportion of empirical studies evolved over time?,0.4048
118,What are the key research gaps in empirical Requirements Engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.4040
119,How has the number of studies in Requirements Engineering evolved over the years?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.4039
120,What is the impact of technological advancements on Requirements Engineering practices?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4035
121,What are the most frequently used research methods in empirical Requirements Engineering?,How often are standards used to describe the theories incorporated?,0.4035
122,What are the key research gaps in empirical Requirements Engineering studies?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4030
123,How do Requirements Engineering practices evolve during the project lifecycle?,How has the reporting of the tasks evolved over time?,0.4028
124,What are the most researched topics in empirical Requirements Engineering?,How has the proportion of empirical studies evolved over time?,0.4024
125,What are the most cited papers in Requirements Engineering?,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,0.4024
126,How has the focus of Requirements Engineering research shifted over time?,How has the reporting of the objects of study / treatments evolved over time?,0.4022
