,genCQ,expertCQ,cos_score
0,What role do case studies play in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6623
1,How do empirical studies address requirements elicitation techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6035
2,What frameworks are commonly used in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5845
3,How do empirical studies address the reuse of requirements?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5837
4,What are the most cited works in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5781
5,What are the most cited works in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5760
6,What tools are frequently mentioned in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5758
7,How do empirical studies measure the return on investment of Requirements Engineering practices?,How many empirical studies are by authors working for large software development companies?,0.5714
8,What are the common themes in literature reviews of empirical Requirements Engineering research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5683
9,How do empirical studies address the reuse of requirements?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5677
10,How are requirements prioritization techniques evaluated in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5633
11,How do empirical studies address requirements elicitation techniques?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5621
12,What are the common themes in literature reviews of empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5607
13,What are the common themes in literature reviews of empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5555
14,How are Requirements Engineering tools evaluated in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5517
15,How is data collected in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5511
16,How do empirical studies in Requirements Engineering address software maintenance and evolution?,How many empirical studies are by authors working for large software development companies?,0.5506
17,How do empirical studies categorize Requirements Engineering practices in different industries?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5503
18,How do empirical studies address the reuse of requirements?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5492
19,What are the common metrics used to assess Requirements Engineering practices in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5486
20,How do empirical studies evaluate Requirements Engineering in large-scale versus small-scale projects?,How many empirical studies are by authors working for large software development companies?,0.5482
21,How has the role of stakeholders in empirical Requirements Engineering research evolved?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5438
22,What are the common themes in literature reviews of empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5431
23,What role do case studies play in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5428
24,How do empirical studies in Requirements Engineering contribute to theoretical advancements in the field?,How many empirical studies are by authors working for large software development companies?,0.5423
25,How is the verification and validation of requirements treated in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5410
26,How is the quality of empirical studies in Requirements Engineering evaluated?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5408
27,Which conferences and journals publish the most articles on empirical research in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5405
