,genCQ,expertCQ,cos_score
0,How do empirical studies in Requirements Engineering utilize case study research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6532
1,Who are the most prolific authors in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.6497
2,How do empirical studies in Requirements Engineering address software project success?,How many empirical studies are by authors working for large software development companies?,0.6446
3,How do empirical studies in Requirements Engineering engage with open-source software projects?,How many empirical studies are by authors working for large software development companies?,0.6283
4,What theoretical frameworks are used in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6046
5,How are empirical studies in Requirements Engineering typically funded?,How many empirical studies are by authors working for large software development companies?,0.6024
6,What are the most common data collection methods in empirical Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5848
7,What are the most cited empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5808
8,What are the most common data collection methods in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.5778
9,Who are the most prolific authors in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5766
10,How has the volume of empirical research in Requirements Engineering evolved over time?,How has the proportion of empirical studies evolved over time?,0.5741
11,What types of data are commonly collected in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5739
12,What are the success factors in empirical Requirements Engineering research projects?,How many empirical studies are by authors working for large software development companies?,0.5726
13,How has the volume of empirical research in Requirements Engineering evolved over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5722
14,What are the most common data collection methods in empirical Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5721
15,What are the emerging themes in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5714
16,How do empirical studies in Requirements Engineering contribute to practice?,How many empirical studies are by authors working for large software development companies?,0.5697
17,How is empirical research in Requirements Engineering peer-reviewed?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5679
18,What theoretical frameworks are used in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5679
19,What are the most impactful empirical research publications in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5660
20,How are research findings in empirical Requirements Engineering studies disseminated to practitioners?,How many empirical studies are by authors working for large software development companies?,0.5657
21,How are research findings in empirical Requirements Engineering studies disseminated to practitioners?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5652
22,How are research findings in empirical Requirements Engineering studies disseminated to practitioners?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5651
23,How do empirical studies in Requirements Engineering utilize case study research?,How many empirical studies are by authors working for large software development companies?,0.5648
24,What are the most significant contributions of empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5644
25,How has the volume of empirical research in Requirements Engineering evolved over time?,How many empirical studies are by authors working for large software development companies?,0.5633
26,How do empirical studies in Requirements Engineering contribute to software quality assurance?,How many empirical studies are by authors working for large software development companies?,0.5607
27,How do empirical studies in Requirements Engineering support agile methodologies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5595
28,Who are the most prolific authors in empirical Requirements Engineering research?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5577
29,How has the volume of empirical research in Requirements Engineering evolved over time?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5576
30,What are the most common data collection methods in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5567
31,How do empirical studies in Requirements Engineering support agile methodologies?,How many empirical studies are by authors working for large software development companies?,0.5565
32,What research methodologies are most commonly used in empirical studies of Requirements Engineering?,How often are which empirical methods used?,0.5554
33,How do empirical studies in Requirements Engineering contribute to practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5548
34,What research methodologies are most commonly used in empirical studies of Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5529
35,What types of data are commonly collected in empirical Requirements Engineering studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5521
36,What theoretical frameworks are used in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5484
37,What metrics are commonly used in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5484
38,What tools and techniques are used for data analysis in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5483
39,How do empirical studies in Requirements Engineering address software project success?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5475
40,How do empirical studies in Requirements Engineering involve multidisciplinary teams?,How many empirical studies are by authors working for large software development companies?,0.5473
41,What are the emerging themes in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5464
42,How are research findings in empirical Requirements Engineering studies disseminated to practitioners?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5463
43,What are the best practices derived from empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5456
44,What are the most common data collection methods in empirical Requirements Engineering studies?,How often are which empirical methods used over time?,0.5452
45,How do empirical studies in Requirements Engineering engage with open-source software projects?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5448
46,How do empirical studies in Requirements Engineering contribute to theoretical foundations?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5444
47,What tools and techniques are used for data analysis in empirical Requirements Engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5430
48,What are the most common data collection methods in empirical Requirements Engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.5430
49,What theoretical frameworks are used in empirical Requirements Engineering research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5429
50,What are the most impactful empirical research publications in Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5427
51,How has the volume of empirical research in Requirements Engineering evolved over time?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5424
52,What are the most impactful empirical research publications in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5414
53,What are the best practices derived from empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5397
54,What are the lessons learned from empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5393
55,How is the validity of empirical research in Requirements Engineering ensured?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5380
56,How do empirical studies in Requirements Engineering contribute to theoretical foundations?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5379
57,How do empirical studies in Requirements Engineering contribute to practice?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5378
58,How are research findings in empirical Requirements Engineering studies disseminated to practitioners?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5370
59,How is empirical research in Requirements Engineering peer-reviewed?,How many empirical studies are by authors working for large software development companies?,0.5368
60,How do empirical studies in Requirements Engineering measure success?,How many empirical studies are by authors working for large software development companies?,0.5366
61,What research methodologies are most commonly used in empirical studies of Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5364
62,How do empirical studies in Requirements Engineering contribute to practice?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5351
63,How do empirical studies in Requirements Engineering leverage mixed methods research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5344
64,What are the most common data collection methods in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5341
65,What research methodologies are most commonly used in empirical studies of Requirements Engineering?,How many different empirical methods are used per publication?,0.5339
66,What are the most significant contributions of empirical studies in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5337
67,How do empirical studies in Requirements Engineering contribute to formulating new hypotheses?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5325
68,How are research findings in empirical Requirements Engineering studies disseminated to practitioners?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5323
69,How has the volume of empirical research in Requirements Engineering evolved over time?,How has the number of empirical methods used per publication evolved over time?,0.5319
70,Which topics are most frequently investigated in empirical Requirements Engineering research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5316
71,What types of data are commonly collected in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5315
72,What types of data are commonly collected in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5312
73,How is the validity of empirical research in Requirements Engineering ensured?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5311
74,Who are the most prolific authors in empirical Requirements Engineering research?,How has the number of empirical methods used per publication evolved over time?,0.5303
75,What are the most impactful empirical research publications in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5303
76,What are the most common data collection methods in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5300
77,How do empirical studies in Requirements Engineering address scalability?,How many empirical studies are by authors working for large software development companies?,0.5297
78,What research methodologies are most commonly used in empirical studies of Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5296
79,How has the volume of empirical research in Requirements Engineering evolved over time?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5294
80,What are the key findings from empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5289
81,What are the key findings from empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5288
82,How has the volume of empirical research in Requirements Engineering evolved over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5285
83,What are the most cited empirical studies in Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5284
84,Which topics are most frequently investigated in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5282
85,What types of data are commonly collected in empirical Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5275
86,How do empirical studies in Requirements Engineering contribute to systems engineering?,How many empirical studies are by authors working for large software development companies?,0.5274
87,What are the most impactful empirical research publications in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5272
88,What are the emerging themes in empirical Requirements Engineering research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5269
89,What are the most impactful empirical research publications in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5268
90,What patterns of innovation are observed in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5264
91,Which topics are most frequently investigated in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5260
92,How is empirical research in Requirements Engineering peer-reviewed?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5245
93,What collaboration patterns exist in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5243
94,What are the lessons learned from empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5239
95,How do empirical studies in Requirements Engineering contribute to formulating new hypotheses?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5238
96,What types of data are commonly collected in empirical Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5237
97,How is the validity of empirical research in Requirements Engineering ensured?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5234
98,How are research findings in empirical Requirements Engineering studies disseminated to practitioners?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5233
99,What research methodologies are most commonly used in empirical studies of Requirements Engineering?,How often are which empirical methods used over time?,0.5230
100,How has the volume of empirical research in Requirements Engineering evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5228
101,What types of data are commonly collected in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.5225
102,How is empirical research in Requirements Engineering peer-reviewed?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5219
103,How do empirical studies in Requirements Engineering contribute to theoretical foundations?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5216
104,How has the volume of empirical research in Requirements Engineering evolved over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5211
