,genCQ,expertCQ,cos_score
0,How has the application of empirical methods in RE evolved over the past decades?,How often are which empirical methods used?,0.8342
1,How has the application of empirical methods in RE evolved over the past decades?,How often are which empirical methods used over time?,0.8282
2,How has the application of empirical methods in RE evolved over the past decades?,How has the number of empirical methods used per publication evolved over time?,0.8221
3,What types of case studies are most frequently used in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7508
4,What are the most frequently studied topics in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7500
5,How has the application of empirical methods in RE evolved over the past decades?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7447
6,How has the application of empirical methods in RE evolved over the past decades?,How do the authors justify the selection and combination of empirical methods and design elements?,0.7430
7,What are the key findings from systematic reviews of empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7382
8,What are the primary research questions driving empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7332
9,What tools and technologies are prevalent in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7292
10,What are the most common data analysis techniques in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7265
11,How has the application of empirical methods in RE evolved over the past decades?,How has the proportion of empirical studies evolved over time?,0.7195
12,How has the application of empirical methods in RE evolved over the past decades?,How many different empirical methods are used per publication?,0.7116
13,What are the key findings from systematic reviews of empirical RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7084
14,What are the core theories that underpin empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6992
15,What innovations in empirical research methods are being explored in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6965
16,What types of case studies are most frequently used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6945
17,How has the application of empirical methods in RE evolved over the past decades?,How has the use of statistical methods evolved over time?,0.6930
18,How is the theoretical framework constructed in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6892
19,How is the quality of empirical research in RE assessed?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6834
20,What are the approaches to synthesizing results from multiple empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6829
21,What are the most common research methods used in empirical studies of RE?,How often are which empirical methods used?,0.6824
22,What are the most common research methods used in empirical studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6817
23,How are mixed methods utilized in empirical RE research?,How often are which empirical methods used?,0.6814
24,How has the application of empirical methods in RE evolved over the past decades?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6778
25,How is data typically collected in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6728
26,What innovations in empirical research methods are being explored in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6721
27,What are the key findings from systematic reviews of empirical RE research?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6720
28,How is the quality of empirical research in RE assessed?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6710
29,How are mixed methods utilized in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6698
30,What innovations in empirical research methods are being explored in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6687
31,What innovations in empirical research methods are being explored in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6662
32,What are the most common data analysis techniques in empirical RE research?,How often are which empirical methods used?,0.6658
33,What are the primary research questions driving empirical studies in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6653
34,How is the theoretical framework constructed in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6634
35,What innovations in empirical research methods are being explored in RE?,How has the number of empirical methods used per publication evolved over time?,0.6634
36,How do empirical RE studies contribute to the advancement of RE methodologies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6615
37,How has the application of empirical methods in RE evolved over the past decades?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6606
38,How do empirical RE studies address software project management issues?,How many empirical studies are by authors working for large software development companies?,0.6588
39,What are the most common data analysis techniques in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6585
40,How has the application of empirical methods in RE evolved over the past decades?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6570
41,How has the application of empirical methods in RE evolved over the past decades?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6562
42,What tools and technologies are prevalent in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6552
43,What are the most common research methods used in empirical studies of RE?,How often are which empirical methods used over time?,0.6537
