,genCQ,expertCQ,cos_score
0,What are the most frequently used methodologies in empirical Requirements Engineering research?,How often are which empirical methods used?,0.6273
1,What are the most frequently used methodologies in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6006
2,What are the most frequently used methodologies in empirical Requirements Engineering research?,How often are which empirical methods used over time?,0.5831
3,What are the most frequently used methodologies in empirical Requirements Engineering research?,How many different empirical methods are used per publication?,0.5825
4,How do different empirical studies measure the success of requirements gathering techniques?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5657
5,What are the most frequently used methodologies in empirical Requirements Engineering research?,How has the number of empirical methods used per publication evolved over time?,0.5654
6,How do empirical studies compare different approaches to requirement validation?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5651
7,Which conferences and journals publish the majority of empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5640
8,How is the quality of requirements documents assessed in empirical research?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5632
9,How do empirical studies compare different approaches to requirement validation?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5619
10,How do empirical studies categorize different types of requirements elicitation techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5612
11,What is the impact of agile methodologies on empirical research in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5584
12,How has the volume of empirical research in Requirements Engineering evolved over the last decade?,How many empirical studies are by authors working for large software development companies?,0.5564
13,What are the most frequently used methodologies in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5562
14,What are the common tools and technologies used in empirical research for Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5551
15,How do empirical studies compare different approaches to requirement validation?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.5530
16,Which conferences and journals publish the majority of empirical studies in Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5522
17,How do empirical studies address the issue of requirements reuse?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5514
18,How do empirical studies evaluate the impact of requirements documentation on project success?,How many empirical studies are by authors working for large software development companies?,0.5510
19,How do empirical studies address the scalability of Requirements Engineering practices?,How many empirical studies are by authors working for large software development companies?,0.5510
20,How do different empirical studies measure the success of requirements gathering techniques?,How many empirical studies are by authors working for large software development companies?,0.5509
21,How do empirical studies address the challenge of aligning requirements with business objectives?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5506
22,How do empirical studies address the issue of aligning technical requirements with user needs?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5491
23,How does empirical research address the integration of Requirements Engineering with other software engineering practices?,How many empirical studies are by authors working for large software development companies?,0.5449
24,How do empirical studies compare different approaches to requirement validation?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5447
25,How do empirical studies address the issue of requirements reuse?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5431
26,How do empirical studies compare different approaches to requirement validation?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5422
27,How do empirical studies address the issue of aligning technical requirements with user needs?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5403
