,genCQ,expertCQ,cos_score
0,What types of empirical studies are most prevalent in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.6032
1,What types of empirical studies are most prevalent in Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5774
2,What types of empirical studies are most prevalent in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5575
3,What types of empirical studies are most prevalent in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5545
4,What types of empirical studies are most prevalent in Requirements Engineering?,How often are which empirical methods used?,0.5446
5,How has the focus of empirical research in Requirements Engineering evolved over the last decade?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5345
6,What types of empirical studies are most prevalent in Requirements Engineering?,How has the proportion of empirical studies evolved over time?,0.5300
7,What types of empirical studies are most prevalent in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5272
8,What types of empirical studies are most prevalent in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5272
9,What types of empirical studies are most prevalent in Requirements Engineering?,How many different empirical methods are used per publication?,0.5254
10,What types of empirical studies are most prevalent in Requirements Engineering?,How often are which empirical methods used over time?,0.5207
11,What types of empirical studies are most prevalent in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5204
12,What types of empirical studies are most prevalent in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5184
13,What types of empirical studies are most prevalent in Requirements Engineering?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5117
14,How has the focus of empirical research in Requirements Engineering evolved over the last decade?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5110
15,What types of empirical studies are most prevalent in Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5090
16,What are the most significant case studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5066
17,How has the focus of empirical research in Requirements Engineering evolved over the last decade?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5042
18,How has the focus of empirical research in Requirements Engineering evolved over the last decade?,How many empirical studies are by authors working for large software development companies?,0.5036
19,What types of empirical studies are most prevalent in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5007
20,What are the most significant case studies in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.4981
21,How has the focus of empirical research in Requirements Engineering evolved over the last decade?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.4969
22,What types of empirical studies are most prevalent in Requirements Engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4942
23,How has the focus of empirical research in Requirements Engineering evolved over the last decade?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4850
24,How has the focus of empirical research in Requirements Engineering evolved over the last decade?,How has the proportion of empirical studies evolved over time?,0.4817
25,What types of empirical studies are most prevalent in Requirements Engineering?,How has the proportion of papers that do not have an empirical study evolved over time?,0.4816
26,What types of empirical studies are most prevalent in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.4779
27,How has the focus of empirical research in Requirements Engineering evolved over the last decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4764
28,How has the focus of empirical research in Requirements Engineering evolved over the last decade?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.4733
29,How is the success of Requirements Engineering projects typically measured?,How many empirical studies are by authors working for large software development companies?,0.4717
30,What are the primary methodologies used in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4710
31,How has the focus of empirical research in Requirements Engineering evolved over the last decade?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.4709
32,How do different methods of requirements elicitation compare?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4649
33,What types of empirical studies are most prevalent in Requirements Engineering?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.4621
34,How has the focus of empirical research in Requirements Engineering evolved over the last decade?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4604
35,What are the primary methodologies used in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4603
36,What types of empirical studies are most prevalent in Requirements Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.4590
37,What types of empirical studies are most prevalent in Requirements Engineering?,How often are which statistical methods used?,0.4569
