,genCQ,expertCQ,cos_score
0,What are the commonly used empirical research methods in RE?,How often are which empirical methods used?,0.7882
1,What conceptual frameworks are used in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7574
2,How is empirical evidence synthesized in RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7511
3,What are the commonly used empirical research methods in RE?,How often are which empirical methods used over time?,0.7359
4,What are the commonly used empirical research methods in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7330
5,What are the commonly used empirical research methods in RE?,How many different empirical methods are used per publication?,0.7261
6,What conceptual frameworks are used in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.7203
7,What are the implications of common and unpracticed empirical methods in RE?,How often are which empirical methods used?,0.7086
8,What are the commonly used empirical research methods in RE?,How has the number of empirical methods used per publication evolved over time?,0.6991
9,What are the commonly used empirical research methods in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6879
10,How often do researchers formulate research questions in their empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6846
11,What conceptual frameworks are used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6720
12,How is the empirical research cycle applied in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6693
13,What are the commonly used empirical research methods in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6636
14,What are the implications of common and unpracticed empirical methods in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6628
15,Why is replication of studies important in RE research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6626
16,How is the representativeness of the study objects justified in RE research design?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6594
17,What are the commonly used empirical research methods in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6504
18,How often do researchers formulate research questions in their empirical RE studies?,How has the reporting of research questions and answers evolved over time?,0.6500
19,How is empirical evidence synthesized in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6497
20,What are the commonly used empirical research methods in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6496
21,What are the implications of common and unpracticed empirical methods in RE?,How often are which empirical methods used over time?,0.6469
22,What are the common practices in designing and reporting empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6469
23,What are the implications of common and unpracticed empirical methods in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6465
24,How do researchers justify the acquisition process of the study objects in RE research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6465
25,What are the commonly used empirical research methods in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6421
26,How often do researchers formulate research questions in their empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6397
27,What are the implications of common and unpracticed empirical methods in RE?,How many different empirical methods are used per publication?,0.6396
28,What are the implications of common and unpracticed empirical methods in RE?,How has the number of empirical methods used per publication evolved over time?,0.6378
29,What conceptual frameworks are used in empirical RE research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6370
30,What are the commonly used empirical research methods in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6357
31,How is empirical evidence synthesized in RE studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6356
32,What are the commonly used empirical research methods in RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6341
33,How is the population described in empirical RE studies?,How has the the reporting of the population evolved over time?,0.6338
34,How is the population described in empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6314
35,What strategies can help in sustaining empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6313
36,How is empirical evidence synthesized in RE studies?,How has the proportion of empirical studies evolved over time?,0.6275
37,What are the commonly used empirical research methods in RE?,How often are which statistical methods used?,0.6272
38,How often is the review of current knowledge related to empirical RE practiced?,How often are which empirical methods used over time?,0.6272
39,How is the empirical research cycle applied in RE?,How often are which empirical methods used?,0.6237
40,How often do researchers formulate research questions in their empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6227
41,How is the population described in empirical RE studies?,How has the definition of the population evolved over time?,0.6218
42,How are RE practices developed and executed for better research designs?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6196
43,How is the representativeness of the study objects justified in RE research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6189
44,How do researchers define the research problem in empirical RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6171
45,How do researchers define the research problem in empirical RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6154
46,What are the common practices in designing and reporting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6152
47,What are the phases of the empirical cycle in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6138
48,What significance do empirical checklists have in guiding RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6134
49,What practices are useful for improving the research design in RE?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6123
50,How is empirical evidence synthesized in RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6110
51,What are the common practices in designing and reporting empirical research in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6107
52,How often do researchers formulate research questions in their empirical RE studies?,How often are which empirical methods used over time?,0.6102
53,How often do researchers formulate research questions in their empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6099
