,genCQ,expertCQ,cos_score
0,What trends are observable in the publication of empirical RE studies over different time periods?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7970
1,How has empirical research in RE evolved since the year 2000?,How has the proportion of empirical studies evolved over time?,0.7865
2,What key RE topics have been the focus of empirical research over the past 20 years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7856
3,In what contexts have empirical RE studies been conducted historically?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7856
4,"In which domains have empirical studies on RE been conducted, and which domains have the highest number of studies?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.7711
5,Through which channels are empirical RE studies most frequently published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7607
6,What methodologies are considered most effective for evaluating empirical evidence in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7488
7,How has empirical research in RE evolved since the year 2000?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7361
8,Which data collection methods are most commonly employed in empirical RE investigations?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7340
9,What are the key areas lacking empirical research within RE according to recent studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7329
10,What trends are observable in the publication of empirical RE studies over different time periods?,How has the proportion of empirical studies evolved over time?,0.7228
11,How has empirical research in RE evolved since the year 2000?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.7208
12,Which data collection methods are most commonly employed in empirical RE investigations?,How often are which empirical methods used?,0.7176
13,Which sub-areas of RE have been the focus of specific systematic reviews?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.7111
14,In what contexts have empirical RE studies been conducted historically?,How has the proportion of empirical studies evolved over time?,0.7109
15,How has empirical research in RE evolved since the year 2000?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.7087
16,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
17,What methodological approaches are generally used in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7074
18,Which countries have been most frequently involved in empirical RE research over different eras?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7064
19,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
20,What emerging areas have been identified within empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7030
21,What future research needs have been identified based on empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7018
22,What are the primary focus areas of research within empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6982
23,What methodological approaches are generally used in empirical RE research?,How often are which empirical methods used?,0.6981
24,Which sub-areas of RE have been the focus of specific systematic reviews?,How many publications are analyzed in (systematic literature) reviews?,0.6963
25,Which sub-areas of RE have been the focus of specific systematic reviews?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.6893
26,Which research methods are most frequently used in primary empirical studies on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6893
27,What trends are observable in the publication of empirical RE studies over different time periods?,How often are which empirical methods used over time?,0.6862
28,What trends are observable in the publication of empirical RE studies over different time periods?,How has the number of empirical methods used per publication evolved over time?,0.6856
29,Which data collection methods are most commonly employed in empirical RE investigations?,How often are which empirical methods used over time?,0.6848
30,Which research methods are most frequently used in primary empirical studies on RE?,How often are which empirical methods used?,0.6836
31,What are the significant trends and opportunities identified through empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6823
32,What role do case studies play in empirical research on RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6816
33,Which sub-areas of RE have been the focus of specific systematic reviews?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6815
34,Through which channels are empirical RE studies most frequently published?,How has the proportion of empirical studies evolved over time?,0.6812
35,Which sub-areas of RE have been the focus of specific systematic reviews?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6765
36,How has empirical research in RE evolved since the year 2000?,How has the number of empirical methods used per publication evolved over time?,0.6763
37,How has empirical research in RE evolved since the year 2000?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6757
38,How has empirical research in RE evolved since the year 2000?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6748
39,Which data collection methods are most commonly employed in empirical RE investigations?,How many different empirical methods are used per publication?,0.6697
40,Through which channels are empirical RE studies most frequently published?,How has the number of empirical methods used per publication evolved over time?,0.6687
41,What methodological approaches are generally used in empirical RE research?,How often are which empirical methods used over time?,0.6684
42,What key RE topics have been the focus of empirical research over the past 20 years?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6680
43,What gaps in RE research have been identified through empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6652
44,Which sub-areas of RE have been the focus of specific systematic reviews?,Have the authors done a systematic review of related work?,0.6622
45,What methodological approaches are generally used in empirical RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6608
46,What key RE topics have been the focus of empirical research over the past 20 years?,How has the proportion of empirical studies evolved over time?,0.6602
47,Through which channels are empirical RE studies most frequently published?,How often are which empirical methods used?,0.6589
48,What methodological approaches are generally used in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6583
49,In what contexts have empirical RE studies been conducted historically?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6577
50,How has empirical research in RE processes progressed over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6573
51,How has empirical research in RE evolved since the year 2000?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6560
52,Through which channels are empirical RE studies most frequently published?,How many different empirical methods are used per publication?,0.6554
53,What methodological approaches are generally used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6553
54,Which research methods are most frequently used in primary empirical studies on RE?,How often are which empirical methods used over time?,0.6539
55,What methodological approaches are generally used in empirical RE research?,How many different empirical methods are used per publication?,0.6534
56,In what contexts have empirical RE studies been conducted historically?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6527
57,What methodological approaches are generally used in empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6500
58,How do empirical studies on RE vary across different application domains such as embedded systems and finance?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6491
59,What trends are observable in the publication of empirical RE studies over different time periods?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6472
60,In what contexts have empirical RE studies been conducted historically?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6466
61,What methodologies are considered most effective for evaluating empirical evidence in RE?,How often are which empirical methods used?,0.6456
62,What are the primary benefits and challenges of empirical research in RE according to recent surveys?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6439
63,How has empirical research in RE evolved since the year 2000?,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",0.6437
64,Through which channels are empirical RE studies most frequently published?,How often are which empirical methods used over time?,0.6417
65,What methods have been employed in systematic literature reviews focusing on requirements specification?,How many publications are analyzed in (systematic literature) reviews?,0.6411
66,"In which domains have empirical studies on RE been conducted, and which domains have the highest number of studies?",How has the proportion of empirical studies evolved over time?,0.6406
67,What comprehensive frameworks for RE have been proposed based on empirical evidence?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6389
68,What methodological approaches are generally used in empirical RE research?,How has the number of empirical methods used per publication evolved over time?,0.6381
69,In what contexts have empirical RE studies been conducted historically?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6371
70,Which research methods are most frequently used in primary empirical studies on RE?,How many different empirical methods are used per publication?,0.6353
