,genCQ,expertCQ,cos_score
0,How do case studies and experiments compare in their use within empirical requirements engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6468
1,What research methods are most commonly used in empirical requirements engineering studies?,How often are which empirical methods used?,0.6266
2,How do different empirical research methods compare in their application to requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6262
3,What are the key findings from systematic literature reviews in requirements engineering?,How many publications are analyzed in (systematic literature) reviews?,0.6200
4,What are the key findings from systematic literature reviews in requirements engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6191
5,What research methods are most commonly used in empirical requirements engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6110
6,How do empirical requirements engineering studies impact software development processes?,How many empirical studies are by authors working for large software development companies?,0.6005
7,What research methods are most commonly used in empirical requirements engineering studies?,How many different empirical methods are used per publication?,0.6003
8,What is the frequency of different research types in empirical requirements engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5968
9,What are the key findings from systematic literature reviews in requirements engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5960
10,How consistent are the methodologies used in empirical requirements engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5941
11,What are the key findings from systematic literature reviews in requirements engineering?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.5939
12,How are empirical studies in requirements engineering published and disseminated?,How many empirical studies are by authors working for large software development companies?,0.5906
13,How do different empirical research methods compare in their application to requirements engineering?,How many different empirical methods are used per publication?,0.5888
14,What are the key findings from systematic literature reviews in requirements engineering?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.5869
15,What are the methodological considerations for structuring empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5863
16,What are the main sources of empirical data in requirements engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5858
17,What research methods are most commonly used in empirical requirements engineering studies?,How often are which empirical methods used over time?,0.5852
18,What are the methodological considerations for structuring empirical requirements engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5839
19,What research methods are most commonly used in empirical requirements engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5810
20,What are the common techniques used for analyzing empirical data in requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5792
21,What are the key findings from systematic literature reviews in requirements engineering?,Have the authors done a systematic review of related work?,0.5783
22,How do different empirical research designs impact the findings in requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5780
23,What is the frequency of different research types in empirical requirements engineering studies?,How many different empirical methods are used per publication?,0.5774
24,What role do guidelines and frameworks play in empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5770
25,How do different empirical research methods compare in their application to requirements engineering?,How often are which empirical methods used?,0.5766
26,Who are the typical research participants in empirical requirements engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5716
27,What are the main sources of empirical data in requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5713
28,What are the common techniques used for analyzing empirical data in requirements engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5683
29,What methodologies are used for aggregating empirical research findings in requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5681
30,How do different empirical research methods compare in their application to requirements engineering?,How has the number of empirical methods used per publication evolved over time?,0.5674
31,What research methods are most commonly used in empirical requirements engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5661
32,What are the key components of a research map for empirical requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5660
33,What is the frequency of different research types in empirical requirements engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.5655
34,What research methods are most commonly used in empirical requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5630
35,What research methods are most commonly used in empirical requirements engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.5629
36,How are empirical studies in requirements engineering published and disseminated?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5623
37,How do different empirical research methods compare in their application to requirements engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5608
38,How do researchers ensure the quality and rigor of empirical requirements engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5590
39,What types of data collection techniques are utilized in empirical requirements engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5583
40,What is the frequency of different research types in empirical requirements engineering studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5582
41,What types of data collection techniques are utilized in empirical requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5578
42,What are the primary focus areas in empirical requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5578
43,What are the methodological considerations for structuring empirical requirements engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5576
44,How do practitioners contribute to empirical requirements engineering research?,How many empirical studies are by authors working for large software development companies?,0.5562
45,How do the results of empirical requirements engineering research inform practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5555
46,What methodologies are used for aggregating empirical research findings in requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5548
47,How do empirical requirements engineering studies address software product lines?,How many empirical studies are by authors working for large software development companies?,0.5539
48,What types of data collection techniques are utilized in empirical requirements engineering studies?,How many different empirical methods are used per publication?,0.5530
49,What role do guidelines and frameworks play in empirical requirements engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5530
50,How do the results of empirical requirements engineering research inform practice?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5528
51,How do case studies and experiments compare in their use within empirical requirements engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5527
52,How are empirical studies in requirements engineering published and disseminated?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5524
53,What are the common practices in the design and reporting of empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5519
54,What is the frequency of different research types in empirical requirements engineering studies?,How often are which empirical methods used?,0.5501
55,What patterns can be observed from the synthesized empirical requirements engineering work?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5478
56,What are the typical stages involved in conducting empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5469
57,How does empirical research in requirements engineering contribute to theory development?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5469
58,What are the primary motivations for conducting empirical research in requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5468
59,What research methods are most commonly used in empirical requirements engineering studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5466
60,What are the common outcomes of empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5466
61,How do researchers ensure the quality and rigor of empirical requirements engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5446
62,How consistent are the methodologies used in empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5433
63,What are the common limitations found in empirical requirements engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5431
64,What are the common techniques used for analyzing empirical data in requirements engineering studies?,How often are which empirical methods used?,0.5430
65,What methodologies are used for aggregating empirical research findings in requirements engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5425
66,How has empirical research in requirements engineering evolved over the years?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5425
67,How do empirical studies in requirements engineering contribute to evidence-based practice?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5419
68,What are the research trends in requirements engineering based on empirical studies?,How many empirical studies are by authors working for large software development companies?,0.5418
69,How do empirical studies in requirements engineering contribute to evidence-based practice?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5416
70,How consistent are the methodologies used in empirical requirements engineering research?,How often are which empirical methods used?,0.5415
