,genCQ,expertCQ,cos_score
0,How has the interest in RE empirical research evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7626
1,What is the importance of case study research methods in empirical RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7559
2,Which RE sub-areas are rich in terms of empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7527
3,How has the interest in RE empirical research evolved over time?,How has the proportion of empirical studies evolved over time?,0.7446
4,How are the results of empirical studies aggregated to present a state of the art in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7299
5,How are empirical studies in RE field helping in identifying trends and future research opportunities?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7268
6,What methods and tools do researchers use to conduct empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7268
7,"What is the distribution of empirical RE studies across different domains like embedded systems, finance, etc.?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.7183
8,In which context have empirical studies of RE been carried out over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7155
9,What are the major focus areas of empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7120
10,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
11,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
12,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
13,How do researchers synthesize the results of empirical RE studies to gain insights into broader aspects of the field?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7032
14,How has the interest in RE empirical research evolved over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6835
15,How has the interest in RE empirical research evolved over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6827
16,"What is the frequency of empirical studies in the RE areas of validation, verification, and evaluation?",How often are which empirical methods used?,0.6717
17,What analysis and models can be constructed from the empirical data in RE practice studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6712
18,What models and frameworks have been evaluated through empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6702
19,What methods and tools do researchers use to conduct empirical studies in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6683
20,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
21,How has the interest in RE empirical research evolved over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6623
22,What models and frameworks have been evaluated through empirical research in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6613
23,What methods and tools do researchers use to conduct empirical studies in RE?,How often are which empirical methods used?,0.6598
24,How are the results of empirical studies aggregated to present a state of the art in RE?,How has the proportion of empirical studies evolved over time?,0.6579
25,What models and frameworks have been evaluated through empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6560
26,What types of research designs are most commonly used in empirical studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6522
27,What methods and tools do researchers use to conduct empirical studies in RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6516
28,How do empirical studies support the continuous evolution of empirical knowledge in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6510
29,What sub-areas of RE lack empirical research and need more attention?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6506
30,How are empirical studies in global software development contributing to RE practices?,How many empirical studies are by authors working for large software development companies?,0.6505
31,How are empirical research methodologies tailored to the specific needs of investigating RE phenomena?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6504
32,What analysis and models can be constructed from the empirical data in RE practice studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6499
33,What methods and tools do researchers use to conduct empirical studies in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6490
34,How are empirical research methodologies tailored to the specific needs of investigating RE phenomena?,How often are which empirical methods used?,0.6486
35,What methods and tools do researchers use to conduct empirical studies in RE?,How many different empirical methods are used per publication?,0.6471
36,How has the interest in RE empirical research evolved over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6438
37,What methods and tools do researchers use to conduct empirical studies in RE?,How has the number of empirical methods used per publication evolved over time?,0.6429
38,What are the major focus areas of empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6429
39,Which research method is frequently used in primary studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6422
40,What is the frequency of different research types of primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6418
