,genCQ,expertCQ,cos_score
0,How have empirical methods in RE evolved over the past decades?,How has the number of empirical methods used per publication evolved over time?,0.8222
1,How have empirical methods in RE evolved over the past decades?,How often are which empirical methods used over time?,0.8145
2,How have empirical methods in RE evolved over the past decades?,How often are which empirical methods used?,0.8056
3,What conceptual frameworks are commonly used in RE empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7638
4,What are the most common statistical methods used in empirical RE research?,How often are which empirical methods used?,0.7465
5,How have empirical methods in RE evolved over the past decades?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7426
6,How have empirical methods in RE evolved over the past decades?,How has the proportion of empirical studies evolved over time?,0.7407
7,What are the most common statistical methods used in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7397
8,What current gaps exist in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7244
9,How have empirical methods in RE evolved over the past decades?,How do the authors justify the selection and combination of empirical methods and design elements?,0.7187
10,What are the most common statistical methods used in empirical RE research?,How often are which empirical methods used over time?,0.7168
11,In which contexts have empirical studies of RE been carried out over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7160
12,What theories exist that underpin the empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7159
13,What domains or industries are frequently studied in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7153
14,What conceptual frameworks are commonly used in RE empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.7147
15,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
16,How have empirical methods in RE evolved over the past decades?,How has the use of statistical methods evolved over time?,0.7080
17,What are the most common statistical methods used in empirical RE research?,How often are which statistical methods used?,0.7050
18,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
19,What are the most common statistical methods used in empirical RE research?,How many different empirical methods are used per publication?,0.7014
20,What are the common data collection techniques used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6994
21,In which channels are empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6989
22,How have empirical methods in RE evolved over the past decades?,How many different empirical methods are used per publication?,0.6881
23,What evidence is there of RE trends and opportunities from aggregated empirical studies?,How has the proportion of empirical studies evolved over time?,0.6880
24,Which research method is most frequently used in primary studies?,How often are which statistical methods used?,0.6879
25,What are the common tools and documentation issues pointed out in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6871
26,Which recommended practices reported in the literature do researchers and practitioners find useful for designing and reporting empirical research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6859
27,What evidence is there of RE trends and opportunities from aggregated empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6850
28,How have empirical methods in RE evolved over the past decades?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6754
29,What are the most common statistical methods used in empirical RE research?,How has the number of empirical methods used per publication evolved over time?,0.6738
30,Which recommended practices reported in the literature do researchers and practitioners find useful for designing and reporting empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6725
31,What conceptual frameworks are commonly used in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6713
32,What are the top methods recommended for empirical research design in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6684
33,What are the common data collection techniques used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6670
34,What are the common data collection techniques used in empirical RE studies?,How often are which empirical methods used?,0.6654
35,How have empirical methods in RE evolved over the past decades?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6645
36,How do RE researchers establish the validity of their empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6644
37,How are measurement instruments and procedures specified and used in RE empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6620
38,What are the barriers to the adoption of empirical methods in RE practice?,How often are which empirical methods used?,0.6617
