,genCQ,expertCQ,cos_score
0,"How are different empirical research methods like experiments, case studies, and surveys utilized in Requirements Engineering studies?",How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6274
1,What role do systematic reviews and mapping studies play in the aggregation of empirical Requirements Engineering research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6204
2,To what extent are theoretical constructs applied in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6165
3,"How are different empirical research methods like experiments, case studies, and surveys utilized in Requirements Engineering studies?",How do the authors justify the selection and combination of empirical methods and design elements?,0.6055
4,To what extent are theoretical constructs applied in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6035
5,What role do systematic reviews and mapping studies play in the aggregation of empirical Requirements Engineering research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5875
6,What comparative studies exist that evaluate alternative approaches in Requirements Engineering?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5874
7,How have empirical research methodologies been applied in the field of Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5864
8,To what extent are theoretical constructs applied in empirical Requirements Engineering studies?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5846
9,What are the foundational concepts and terminologies used in empirical research on Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5785
10,"How are different empirical research methods like experiments, case studies, and surveys utilized in Requirements Engineering studies?",How often are which empirical methods used?,0.5683
11,How have empirical research methodologies been applied in the field of Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5653
12,What frameworks exist for the systematic structuring of empirical research results in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5649
13,How are different data collection and analysis methods used in empirical research on Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5643
14,How is empirical evidence used to inform and refine requirements elicitation techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5643
15,How has empirical research in various Requirements Engineering knowledge areas evolved over the years?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5616
16,What are the common limitations faced by researchers in conducting empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5610
17,"How are different empirical research methods like experiments, case studies, and surveys utilized in Requirements Engineering studies?",How many different empirical methods are used per publication?,0.5597
18,"How are different empirical research methods like experiments, case studies, and surveys utilized in Requirements Engineering studies?",How many empirical studies are by authors working for large software development companies?,0.5589
19,What specific methodologies are recommended for conducting empirical studies in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5562
20,What role do systematic reviews and mapping studies play in the aggregation of empirical Requirements Engineering research?,How many publications are analyzed in (systematic literature) reviews?,0.5554
21,To what extent are theoretical constructs applied in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5548
22,Who are the main stakeholders involved in empirical studies on Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5540
23,What specific methodologies are recommended for conducting empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5538
24,How does the involvement of practitioners in empirical studies enhance the quality of research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5515
25,"How are different empirical research methods like experiments, case studies, and surveys utilized in Requirements Engineering studies?",Which methods are used to synthesize evidence from data of different empirical methods?,0.5512
26,"How are different empirical research methods like experiments, case studies, and surveys utilized in Requirements Engineering studies?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5489
27,How has empirical research in various Requirements Engineering knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.5476
28,Who are the main stakeholders involved in empirical studies on Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5475
29,How are different data collection and analysis methods used in empirical research on Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5469
30,What frameworks exist for the systematic structuring of empirical research results in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5455
31,How have empirical research methodologies been applied in the field of Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5453
32,How do different empirical research strategies influence the outcomes of Requirements Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5445
33,"How are different empirical research methods like experiments, case studies, and surveys utilized in Requirements Engineering studies?","""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5445
34,What is the degree of interest in empirical research in Requirements Engineering over different periods?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5437
35,What specific methodologies are recommended for conducting empirical studies in Requirements Engineering?,How often are which empirical methods used?,0.5436
36,How has empirical research in various Requirements Engineering knowledge areas evolved over the years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5434
37,What frameworks or models are used to predict the success of Requirements Engineering practices based on empirical data?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5432
38,How have empirical research methodologies been applied in the field of Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5414
39,How is empirical evidence used to inform and refine requirements elicitation techniques?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5412
40,What are the foundational concepts and terminologies used in empirical research on Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5412
41,"How are different empirical research methods like experiments, case studies, and surveys utilized in Requirements Engineering studies?",How has the number of empirical methods used per publication evolved over time?,0.5407
42,How are different data collection and analysis methods used in empirical research on Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5395
43,What are the foundational concepts and terminologies used in empirical research on Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5386
44,Which research method is most frequently used in primary Requirements Engineering studies?,How often are which statistical methods used?,0.5384
45,What frameworks exist for the systematic structuring of empirical research results in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5376
46,What are the primary motivations behind conducting empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5374
47,How do different empirical research strategies influence the outcomes of Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5373
48,What specific methodologies are recommended for conducting empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5365
49,What specific methodologies are recommended for conducting empirical studies in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5354
50,How do different empirical studies address the verification and validation of requirements in complex systems?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5343
51,"What are the patterns of empirical research in Requirements Engineering in different domains, such as embedded systems or finance?",How many empirical studies are by authors working for large software development companies?,0.5343
52,What are the recognized strengths and limitations of current empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5328
53,How can empirical studies in Requirements Engineering be aggregated effectively?,How many empirical studies are by authors working for large software development companies?,0.5319
54,How have empirical research methodologies been applied in the field of Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5317
55,How have the methodologies for Requirements Engineering research evolved over the years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5315
56,What significance do Non-Functional Requirements hold in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5309
57,"How are different empirical research methods like experiments, case studies, and surveys utilized in Requirements Engineering studies?",How often are which empirical methods used over time?,0.5301
58,What key metrics and measures are used to evaluate the effectiveness of Requirements Engineering practices in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5300
59,How is empirical data regarding the effectiveness of Requirements Engineering practices collected and analyzed?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5296
60,How do practitioners perceive the utility of empirical research findings in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5292
61,How do practitioners perceive the utility of empirical research findings in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5291
62,How has empirical research in various Requirements Engineering knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5288
63,What role do systematic reviews and mapping studies play in the aggregation of empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5283
64,How are different data collection and analysis methods used in empirical research on Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5283
65,What significance do Non-Functional Requirements hold in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5282
66,How have empirical research methodologies been applied in the field of Requirements Engineering?,How often are which empirical methods used?,0.5279
67,Which research method is most frequently used in primary Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5278
