,genCQ,expertCQ,cos_score
0,In what contexts have empirical RE studies been carried out over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.8130
1,What are the most frequently used research methods in empirical RE?,How often are which empirical methods used?,0.8113
2,In which domains have the majority of empirical RE studies been carried out?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.8098
3,What are the most frequently used research methods in empirical RE?,How often are which empirical methods used over time?,0.7734
4,What are the trends in empirical research focus areas within RE over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7636
5,How has the publication trend of empirical RE studies changed over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7611
6,How has the role of empirical research evolved in RE over the past two decades?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7563
7,How has the publication trend of empirical RE studies changed over time?,How has the proportion of empirical studies evolved over time?,0.7540
8,Which RE core areas have the most empirical studies to date?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7425
9,What are the key factors influencing the rigor of empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7404
10,How has the role of empirical research evolved in RE over the past two decades?,How has the proportion of empirical studies evolved over time?,0.7352
11,What are the most frequently used research methods in empirical RE?,How many different empirical methods are used per publication?,0.7338
12,What are the dominant themes emerging from an overall synthesis of RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7252
13,Which data collection methods are frequently used in empirical RE studies?,How often are which empirical methods used?,0.7245
14,How are empirical RE studies published and disseminated to the community?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7241
15,How effectively are empirical studies aggregated to present a state-of-the-art overview of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7236
16,What are the most frequently used research methods in empirical RE?,How has the number of empirical methods used per publication evolved over time?,0.7232
17,Which RE knowledge areas have been the focus of empirical studies in recent years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7226
18,What are the major publication channels for empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7215
19,What lessons can be drawn from historical trends in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7214
20,How has the publication trend of empirical RE studies changed over time?,How has the number of empirical methods used per publication evolved over time?,0.7211
21,In what contexts have empirical RE studies been carried out over the years?,How has the proportion of empirical studies evolved over time?,0.7203
22,What are the emerging areas in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7182
23,What are the most significant contributions of empirical studies to the RE field?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7158
24,What are the most frequently used research methods in empirical RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7144
25,Which RE sub-areas need more empirical research attention?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7078
26,Which data collection methods are frequently used in empirical RE studies?,How often are which empirical methods used over time?,0.7074
27,Which data collection methods are frequently used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
28,"How many case studies, experiments, and experience reports have been published in empirical RE?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.7029
29,Which data collection methods are frequently used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7020
30,What methodologies are used to aggregate empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7002
