,genCQs,best_expertCQs,best_cos_score
0,How has the quantity of empirical evaluations in ICSE proceedings changed over the past 29 years?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.4676
1,Has the soundness of empirical evaluations in ICSE proceedings improved over time?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.4471
2,"What types of empirical studies (e.g., controlled experiments, case studies) are most common in recent ICSE proceedings?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6366
3,How often are hypotheses clearly stated in empirical studies in ICSE proceedings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5383
4,What percentage of empirical studies in ICSE proceedings use random sampling?,How has the proportion of empirical studies evolved over time?,0.5042
5,How frequently are replicated studies found in ICSE proceedings?,How often are those who conduct the studies also the authors of the papers?,0.5042
6,How often do empirical studies in ICSE proceedings result in primarily negative results?,How has the proportion of empirical studies evolved over time?,0.4644
7,"How is the term ""empirical evaluation"" defined in ICSE proceedings?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5042
8,What are the common threats to validity reported in empirical studies in ICSE proceedings?,What types of threats to validity do the authors report?,0.6303
9,Which criteria are used to judge the soundness of empirical evaluations in ICSE proceedings?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5216
10,How do the types of empirical studies differ between early years and recent years of ICSE proceedings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6235
11,How often is industry data used in empirical studies in ICSE proceedings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5377
12,What are the common methods of data analysis used in empirical studies in ICSE proceedings?,Which methods are used to synthesize evidence from data of different empirical methods?,0.592
13,Are there significant differences in the quality of empirical studies between different clusters of years in ICSE proceedings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5055
14,How often do ICSE proceedings contain meta-analyses?,How has the reporting of the objects of study / treatments evolved over time?,0.4538
15,What are the typical sample sizes for empirical studies in ICSE proceedings?,How many empirical studies are by authors working for large software development companies?,0.4678
16,What kinds of biases are most frequently reported in empirical studies in ICSE proceedings?,How do the authors justify preventing bias in the study results?,0.5878
