,genCQs,best_expertCQs,best_cos_score
0,What is the quantity of empirical evaluations performed over the years in the ICSE proceedings?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.4774
1,How has the soundness of empirical evaluations in ICSE publications evolved over time?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5436
2,What parameters define a sound empirical evaluation in software engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5589
3,How is hypotheses formulation in empirical software engineering studies represented in ICSE papers over 29 years?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5281
4,What types of empirical evaluation methods are most commonly used in ICSE papers?,How often are which empirical methods used?,0.6295
5,How frequently are replicated studies conducted in ICSE proceedings?,How often are those who conduct the studies also the authors of the papers?,0.505
6,What is the role of hypotheses in the soundness of empirical evaluations according to ICSE papers?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.4937
7,How have evaluation components in empirical research evolved in ICSE proceedings?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5217
8,What is the distribution of study types in ICSE publications over the last three decades?,How often are those who conduct the studies also the authors of the papers?,0.5623
9,What challenges and critiques are commonly associated with empirical evaluations in software engineering research?,How many empirical studies are by authors working for large software development companies?,0.5888
10,How do empirical studies in ICSE address threats to validity?,What types of threats to validity do the authors report?,0.5244
11,What is the significance of replication in building a body of knowledge within empirical software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4513
12,How has the percentage of ICSE papers containing empirical evaluations changed over time?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6275
13,What methodologies are reported in ICSE for mitigating biases in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5044
14,What evidence exists regarding the improvement in the soundness of empirical evaluations in ICSE?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.432
15,How has the number of experience reports versus formal studies changed within ICSE over the years?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5189
16,What recommendations have been made to improve empirical evaluations in software engineering?,How many empirical studies are by authors working for large software development companies?,0.5181
17,What is the role of the research context and experimental design in empirical ICSE papers?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5348
