,expertCQs,best_genCQs,best_cos_score
0,What is an interactive computer system?,What are the primary components of an interactive system within the HCI domain?,0.7132
1,What is an interactive software system?,What are the primary components of an interactive system within the HCI domain?,0.6602
2,What is a complex interactive computer system?,What are the primary components of an interactive system within the HCI domain?,0.7135
3,What does make up the user interface of an interactive computer system?,What are the primary components of an interactive system within the HCI domain?,0.7288
4,What is a User?,How can user characteristics be represented in an ontology for HCI?,0.4458
5,How can a user interact in human–computer interactions?,What are the primary components of an interactive system within the HCI domain?,0.5445
6,"Considering intentionality, how can a user interact with an interactive computer system?",What are the primary components of an interactive system within the HCI domain?,0.5592
7,Why does a user intentionally interact with an interactive computer system?,What are the primary components of an interactive system within the HCI domain?,0.5794
8,What does make up a complex user participation?,What are the primary components of an interactive system within the HCI domain?,0.4603
9,What is a human–computer interaction?,What are the primary components of an interactive system within the HCI domain?,0.5908
10,"Considering the human–computer interaction, how can a user participation cause another user participation?",How do different interaction modes affect user experience in an HCI system?,0.4001
11,How is a user input processed by an interactive computer system?,What types of input and output modalities are commonly used in interactive systems?,0.6457
12,How does a user receive an output from an interactive computer system?,What types of input and output modalities are commonly used in interactive systems?,0.5955
13,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,What types of input and output modalities are commonly used in interactive systems?,0.6749
14,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,What are the primary components of an interactive system within the HCI domain?,0.3814
