,expertCQs,best_genCQs,best_cos_score
0,What is an interactive computer system?,What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.8122
1,What is an interactive software system?,What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.7429
2,What is a complex interactive computer system?,What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.7726
3,What does make up the user interface of an interactive computer system?,What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.8361
4,What is a User?,How can user characteristics influence the adaptation of a user interface in an interactive system?,0.3397
5,How can a user interact in human–computer interactions?,What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.6979
6,"Considering intentionality, how can a user interact with an interactive computer system?",What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.6653
7,Why does a user intentionally interact with an interactive computer system?,What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.6707
8,What does make up a complex user participation?,What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.4796
9,What is a human–computer interaction?,What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.7293
10,"Considering the human–computer interaction, how can a user participation cause another user participation?",How can user characteristics influence the adaptation of a user interface in an interactive system?,0.4872
11,How is a user input processed by an interactive computer system?,What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.6762
12,How does a user receive an output from an interactive computer system?,What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.5554
13,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.6525
14,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,What are the essential components of an interactive system in the context of Human-Computer Interaction?,0.4889
