,expertCQs,best_genCQs,best_cos_score
0,What is an interactive computer system?,How can adaptive interactive systems be evaluated for their effectiveness in user interactions?,0.5966
1,What is an interactive software system?,How can adaptive interactive systems be evaluated for their effectiveness in user interactions?,0.5827
2,What is a complex interactive computer system?,How can adaptive interactive systems be evaluated for their effectiveness in user interactions?,0.5483
3,What does make up the user interface of an interactive computer system?,What are the main components of an adaptive user interface in the HCI domain?,0.6158
4,What is a User?,How can ontologies be used to model user profiles and their interaction with systems?,0.4172
5,How can a user interact in human–computer interactions?,How can adaptive interactive systems be evaluated for their effectiveness in user interactions?,0.5806
6,"Considering intentionality, how can a user interact with an interactive computer system?",How can adaptive interactive systems be evaluated for their effectiveness in user interactions?,0.5755
7,Why does a user intentionally interact with an interactive computer system?,How can adaptive interactive systems be evaluated for their effectiveness in user interactions?,0.5898
8,What does make up a complex user participation?,What are the main components of an adaptive user interface in the HCI domain?,0.4357
9,What is a human–computer interaction?,What are the main components of an adaptive user interface in the HCI domain?,0.5178
10,"Considering the human–computer interaction, how can a user participation cause another user participation?",How can adaptive interactive systems be evaluated for their effectiveness in user interactions?,0.4518
11,How is a user input processed by an interactive computer system?,How can adaptive interactive systems be evaluated for their effectiveness in user interactions?,0.5545
12,How does a user receive an output from an interactive computer system?,How can adaptive interactive systems be evaluated for their effectiveness in user interactions?,0.4602
13,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,How can adaptive interactive systems be evaluated for their effectiveness in user interactions?,0.5311
14,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,How can adaptive interactive systems be evaluated for their effectiveness in user interactions?,0.5062
